p,r,n,poly,factorization
1511,1,2,x^2 + x + 41,2^4 * 3^3 * 5 * 7 * 151
1511,1,3,x^3 + x^2 + 2,2 * 5 * 13 * 43 * 61 * 67 * 151
1511,1,4,x^4 + x^3 + 11,2^5 * 3^3 * 5 * 7 * 37 * 151 * 30853
1511,1,5,x^5 + x^4 + 13,2 * 5^2 * 11 * 151 * 94838065111
1511,1,6,x^6 + x^5 + 86,2^4 * 3^4 * 5 * 7 * 13 * 43 * 61 * 67 * 151 * 760537
1511,1,7,x^7 + x^6 + 7,2 * 5 * 71 * 151 * 167732011168817327
1511,1,8,x^8 + x^7 + 22,2^6 * 3^3 * 5 * 7 * 17 * 37 * 73 * 151 * 30853 * 2100177881
1511,1,9,x^9 + x^8 + 12,2 * 5 * 13 * 43 * 61 * 67 * 151 * 73693 * 161495546103901
1511,1,10,x^10 + x^9 + 66,2^4 * 3^3 * 5^2 * 7 * 11 * 31 * 131 * 151 * 1282736761 * 94838065111
1511,1,11,x^11 + x^10 + 13,2 * 5 * 23 * 151 * 838069 * 3220509228109293978424403
1511,1,12,x^12 + x^11 + 142,2^5 * 3^4 * 5 * 7 * 13 * 37 * 43 * 61 * 67 * 151 * 313 * 1489 * 30853 * 760537 * 11184553
1511,1,13,x^13 + x^12 + 5,2 * 5 * 79 * 151 * 1223 * 11519 * 33918821 * 58782491 * 63871045988881
1511,1,14,x^14 + x^13 + 41,2^4 * 3^3 * 5 * 7^2 * 71 * 151 * 167732011168817327 * 1699031454781642633
1511,1,15,x^15 + x^14 + 34,2 * 5^2 * 11 * 13 * 43 * 61 * 67 * 151 * 302941 * 94838065111 * 89633456260983292501
1511,1,16,x^16 + x^15 + 297,2^7 * 3^3 * 5 * 7 * 17 * 37 * 73 * 113 * 151 * 769 * 30853 * 2100177881 * 156343898029879376753
1511,1,17,x^17 + x^16 + 85,2 * 5 * 151 * 3319280543701747 * 222574284625782643409845572907975291
1511,1,18,x^18 + x^17 + 59,2^4 * 3^5 * 5 * 7 * 13 * 19 * 43 * 61 * 67 * 151 * 757 * 5851 * 73693 * 76519 * 616051 * 760537 * 161495546103901
1511,1,19,x^19 + x^18 + 18,2 * 5 * 151 * 41953 * 40205443127135509590353327030803661386943274788801593
1511,1,20,x^20 + x^19 + 348,2^5 * 3^3 * 5^2 * 7 * 11 * 31 * 37 * 131 * 151 * 30853 * 1282736761 * 94838065111 * 27171619513118793457647841
1511,1,21,x^21 + x^20 + 112,2 * 5 * 13 * 43 * 61 * 67 * 71 * 151 * 211 * 81901 * 584897041 * 44160910333 * 317100519667 * 167732011168817327
1511,1,22,x^22 + x^21 + 194,2^4 * 3^3 * 5 * 7 * 23 * 89 * 151 * 838069 * 3220509228109293978424403 * 696574079827243830631654713259
1511,1,23,x^23 + x^22 + 126,2 * 5 * 47 * 151 * 13411301 * 13948803771001716096721419592778807899496412427124707016939899
1511,1,24,x^24 + x^23 + 406,2^6 * 3^4 * 5 * 7 * 13 * 17 * 37 * 43 * 61 * 67 * 73 * 151 * 313 * 1489 * 30853 * 760537 * 831913 * 11184553 * 2100177881 * 32661626172688302457
1511,1,25,x^25 + x^24 + 24,2 * 5^3 * 11 * 101 * 151 * 251 * 94838065111 * 30361567340833643789942900837253900709392359773466513004251
1511,2,2,x^4 + x^3 + 11,2^5 * 3^3 * 5 * 7 * 37 * 151 * 30853
1511,2,3,x^6 + x^5 + 86,2^4 * 3^4 * 5 * 7 * 13 * 43 * 61 * 67 * 151 * 760537
1511,2,4,x^8 + x^7 + 22,2^6 * 3^3 * 5 * 7 * 17 * 37 * 73 * 151 * 30853 * 2100177881
1511,2,5,x^10 + x^9 + 66,2^4 * 3^3 * 5^2 * 7 * 11 * 31 * 131 * 151 * 1282736761 * 94838065111
1511,2,6,x^12 + x^11 + 142,2^5 * 3^4 * 5 * 7 * 13 * 37 * 43 * 61 * 67 * 151 * 313 * 1489 * 30853 * 760537 * 11184553
1511,2,7,x^14 + x^13 + 41,2^4 * 3^3 * 5 * 7^2 * 71 * 151 * 167732011168817327 * 1699031454781642633
1511,2,8,x^16 + x^15 + 297,2^7 * 3^3 * 5 * 7 * 17 * 37 * 73 * 113 * 151 * 769 * 30853 * 2100177881 * 156343898029879376753
1511,2,9,x^18 + x^17 + 59,2^4 * 3^5 * 5 * 7 * 13 * 19 * 43 * 61 * 67 * 151 * 757 * 5851 * 73693 * 76519 * 616051 * 760537 * 161495546103901
1511,2,10,x^20 + x^19 + 348,2^5 * 3^3 * 5^2 * 7 * 11 * 31 * 37 * 131 * 151 * 30853 * 1282736761 * 94838065111 * 27171619513118793457647841
1511,2,11,x^22 + x^21 + 194,2^4 * 3^3 * 5 * 7 * 23 * 89 * 151 * 838069 * 3220509228109293978424403 * 696574079827243830631654713259
1511,2,12,x^24 + x^23 + 406,2^6 * 3^4 * 5 * 7 * 13 * 17 * 37 * 43 * 61 * 67 * 73 * 151 * 313 * 1489 * 30853 * 760537 * 831913 * 11184553 * 2100177881 * 32661626172688302457
1511,3,2,x^6 + x^5 + 86,2^4 * 3^4 * 5 * 7 * 13 * 43 * 61 * 67 * 151 * 760537
1511,3,3,x^9 + x^8 + 12,2 * 5 * 13 * 43 * 61 * 67 * 151 * 73693 * 161495546103901
1511,3,4,x^12 + x^11 + 142,2^5 * 3^4 * 5 * 7 * 13 * 37 * 43 * 61 * 67 * 151 * 313 * 1489 * 30853 * 760537 * 11184553
1511,3,5,x^15 + x^14 + 34,2 * 5^2 * 11 * 13 * 43 * 61 * 67 * 151 * 302941 * 94838065111 * 89633456260983292501
1511,3,6,x^18 + x^17 + 59,2^4 * 3^5 * 5 * 7 * 13 * 19 * 43 * 61 * 67 * 151 * 757 * 5851 * 73693 * 76519 * 616051 * 760537 * 161495546103901
1511,3,7,x^21 + x^20 + 112,2 * 5 * 13 * 43 * 61 * 67 * 71 * 151 * 211 * 81901 * 584897041 * 44160910333 * 317100519667 * 167732011168817327
1511,3,8,x^24 + x^23 + 406,2^6 * 3^4 * 5 * 7 * 13 * 17 * 37 * 43 * 61 * 67 * 73 * 151 * 313 * 1489 * 30853 * 760537 * 831913 * 11184553 * 2100177881 * 32661626172688302457
1511,4,2,x^8 + x^7 + 22,2^6 * 3^3 * 5 * 7 * 17 * 37 * 73 * 151 * 30853 * 2100177881
1511,4,3,x^12 + x^11 + 142,2^5 * 3^4 * 5 * 7 * 13 * 37 * 43 * 61 * 67 * 151 * 313 * 1489 * 30853 * 760537 * 11184553
1511,4,4,x^16 + x^15 + 297,2^7 * 3^3 * 5 * 7 * 17 * 37 * 73 * 113 * 151 * 769 * 30853 * 2100177881 * 156343898029879376753
1511,4,5,x^20 + x^19 + 348,2^5 * 3^3 * 5^2 * 7 * 11 * 31 * 37 * 131 * 151 * 30853 * 1282736761 * 94838065111 * 27171619513118793457647841
1511,4,6,x^24 + x^23 + 406,2^6 * 3^4 * 5 * 7 * 13 * 17 * 37 * 43 * 61 * 67 * 73 * 151 * 313 * 1489 * 30853 * 760537 * 831913 * 11184553 * 2100177881 * 32661626172688302457
1511,5,2,x^10 + x^9 + 66,2^4 * 3^3 * 5^2 * 7 * 11 * 31 * 131 * 151 * 1282736761 * 94838065111
1511,5,3,x^15 + x^14 + 34,2 * 5^2 * 11 * 13 * 43 * 61 * 67 * 151 * 302941 * 94838065111 * 89633456260983292501
1511,5,4,x^20 + x^19 + 348,2^5 * 3^3 * 5^2 * 7 * 11 * 31 * 37 * 131 * 151 * 30853 * 1282736761 * 94838065111 * 27171619513118793457647841
1511,5,5,x^25 + x^24 + 24,2 * 5^3 * 11 * 101 * 151 * 251 * 94838065111 * 30361567340833643789942900837253900709392359773466513004251
1511,6,2,x^12 + x^11 + 142,2^5 * 3^4 * 5 * 7 * 13 * 37 * 43 * 61 * 67 * 151 * 313 * 1489 * 30853 * 760537 * 11184553
1511,6,3,x^18 + x^17 + 59,2^4 * 3^5 * 5 * 7 * 13 * 19 * 43 * 61 * 67 * 151 * 757 * 5851 * 73693 * 76519 * 616051 * 760537 * 161495546103901
