p,n,poly,factorization
7297,2,x^2 + x + 14,2^8 * 3 * 19 * 41 * 89
7297,3,x^3 + x^2 + 21,2^7 * 3^2 * 19 * 313 * 56713
7297,4,x^4 + x^3 + 20,2^9 * 3 * 5 * 17 * 19 * 41 * 89 * 97 * 3229
7297,5,x^5 + x^4 + 20,2^7 * 3 * 11 * 19 * 191 * 1349617974161
7297,6,x^6 + x^5 + 28,2^8 * 3^2 * 7 * 13 * 19 * 41 * 89 * 313 * 56713 * 585043
7297,7,x^7 + x^6 + 31,2^7 * 3 * 19 * 211 * 121157 * 5906016174838361
7297,8,x^8 + x^7 + 55,2^10 * 3 * 5 * 17 * 19 * 41 * 89 * 97 * 353 * 3229 * 5009 * 801718033
7297,9,x^9 + x^8 + 62,2^7 * 3^3 * 19 * 313 * 56713 * 50320485522965864764801
7297,10,x^10 + x^9 + 45,2^8 * 3 * 11 * 19 * 41 * 89 * 191 * 1349617974161 * 2834770288523521
7297,11,x^11 + x^10 + 14,2^7 * 3 * 19 * 23 * 98698871823440857 * 188565813449716931317
7297,12,x^12 + x^11 + 112,2^9 * 3^2 * 5 * 7 * 13 * 17 * 19 * 37 * 41 * 73 * 89 * 97 * 277 * 313 * 337 * 433 * 3229 * 25969 * 56713 * 585043
7297,13,x^13 + x^12 + 21,2^7 * 3 * 19 * 53 * 157 * 1483 * 599971529 * 3691220963 * 834015875316503603621
7297,14,x^14 + x^13 + 109,2^8 * 3 * 19 * 41 * 89 * 211 * 121157 * 5906016174838361 * 150940771249713700574593
7297,15,x^15 + x^14 + 63,2^7 * 3^2 * 11 * 19 * 191 * 313 * 56713 * 76505311 * 27567644971 * 1349617974161 * 3810693305821
7297,16,x^16 + x^15 + 30,2^11 * 3 * 5 * 17 * 19 * 41 * 89 * 97 * 113 * 353 * 1777 * 3229 * 5009 * 801718033 * 1202314614593 * 16647183890017
7297,17,x^17 + x^16 + 31,2^7 * 3 * 19 * 443 * 6121 * 12071 * 27779 * 121523821 * 584819279279836444160564085446891339323
7297,18,x^18 + x^17 + 62,2^8 * 3^3 * 7 * 13 * 19 * 41 * 89 * 163 * 313 * 56713 * 585043 * 7898870107 * 117250175377 * 50320485522965864764801
7297,19,x^19 + x^18 + 93,2^7 * 3 * 19^2 * 181094037947446719363621732877177981964492316770826977291566738161793
7297,20,x^20 + x^19 + 160,2^9 * 3 * 5^2 * 11 * 17 * 19 * 41 * 61 * 89 * 97 * 191 * 3229 * 8581 * 1349617974161 * 2834770288523521 * 3071263090369230655787741
