p,n,poly,factorization
6389,2,x^2 + x + 2,2^3 * 3^2 * 5 * 71 * 1597
6389,3,x^3 + x^2 + 2,2^2 * 1597 * 40825711
6389,4,x^4 + x^3 + 2,2^4 * 3^2 * 5 * 71 * 1481 * 1597 * 13781
6389,5,x^5 + x^4 + 8,2^2 * 11 * 1597 * 1811 * 50671 * 1650931
6389,6,x^6 + x^5 + 12,2^3 * 3^3 * 5 * 7^2 * 71 * 1597 * 277639 * 40825711
6389,7,x^7 + x^6 + 13,2^2 * 1597 * 68024492354259300932731
6389,8,x^8 + x^7 + 15,2^5 * 3^2 * 5 * 71 * 1481 * 1597 * 1657 * 13781 * 502781221153
6389,9,x^9 + x^8 + 35,2^2 * 19 * 1597 * 40825711 * 3579676064623198023949
6389,10,x^10 + x^9 + 32,2^3 * 3^2 * 5^2 * 11 * 71 * 1597 * 1811 * 6491 * 50671 * 1650931 * 51331265231
6389,11,x^11 + x^10 + 2,2^2 * 23 * 67 * 1597 * 4159 * 698157181349 * 25330985907991072321
6389,12,x^12 + x^11 + 2,2^4 * 3^3 * 5 * 7^2 * 13 * 71 * 1481 * 1597 * 13781 * 277639 * 40825711 * 128170532775517
6389,13,x^13 + x^12 + 10,2^2 * 1597 * 2029 * 2830455889 * 805608797439197855476881331111081
6389,14,x^14 + x^13 + 7,2^3 * 3^2 * 5 * 29 * 71 * 1429 * 1597 * 3518887 * 466330489451 * 68024492354259300932731
6389,15,x^15 + x^14 + 46,2^2 * 11 * 631 * 1597 * 1811 * 50671 * 1650931 * 40825711 * 4399119556802519089011231511
6389,16,x^16 + x^15 + 10,2^6 * 3^2 * 5 * 17 * 71 * 1481 * 1597 * 1657 * 7457 * 10321 * 13781 * 502781221153 * 1060958183191877333809
6389,17,x^17 + x^16 + 7,2^2 * 1597 * 6053 * 1609493 * 4107953407 * 160518013294562309 * 1200010758464078503265003
6389,18,x^18 + x^17 + 118,2^3 * 3^4 * 5 * 7^2 * 19 * 37 * 71 * 199 * 523 * 1597 * 277639 * 40825711 * 5887346333870719 * 3579676064623198023949
6389,19,x^19 + x^18 + 13,2^2 * 1597 * 314673352468293457367875961793927922911470978031623550786486493666591
6389,20,x^20 + x^19 + 18,2^4 * 3^2 * 5^2 * 11 * 71 * 1481 * 1597 * 1811 * 6491 * 13781 * 50671 * 115781 * 1650931 * 51331265231 * 23978709052219804613641661
6389,21,x^21 + x^20 + 33,2^2 * 43 * 1597 * 40825711 * 51871219 * 110990390629913761 * 18682990251489335353 * 68024492354259300932731
