p,n,poly,factorization
6911,2,x^2 + x + 7,2^9 * 3^3 * 5 * 691
6911,3,x^3 + x^2 + 5,2 * 5 * 7 * 691 * 967 * 7057
6911,4,x^4 + x^3 + 7,2^10 * 3^3 * 5 * 13 * 313 * 691 * 5869
6911,5,x^5 + x^4 + 9,2 * 5^2 * 11 * 691 * 881 * 47085568631
6911,6,x^6 + x^5 + 14,2^9 * 3^4 * 5 * 7 * 691 * 967 * 7057 * 15918337
6911,7,x^7 + x^6 + 15,2 * 5 * 449 * 631 * 691 * 95383 * 4032380680721
6911,8,x^8 + x^7 + 89,2^11 * 3^3 * 5 * 13 * 17 * 113 * 313 * 691 * 761 * 5869 * 780228041
6911,9,x^9 + x^8 + 3,2 * 5 * 7 * 691 * 967 * 7057 * 108954546609503702068993
6911,10,x^10 + x^9 + 142,2^9 * 3^3 * 5^2 * 11 * 31 * 41 * 691 * 881 * 47085568631 * 1794548436451
6911,11,x^11 + x^10 + 2,2 * 5 * 691 * 73007419 * 3404903281446737385037367282419
6911,12,x^12 + x^11 + 66,2^10 * 3^4 * 5 * 7 * 13 * 37 * 73 * 313 * 691 * 967 * 5869 * 7057 * 33829 * 15918337 * 24966049
6911,13,x^13 + x^12 + 5,2 * 5 * 79 * 131 * 691 * 1327 * 7723 * 111943328651439125723968586486617217
6911,14,x^14 + x^13 + 42,2^9 * 3^3 * 5 * 29 * 449 * 463 * 631 * 691 * 7603 * 16927 * 22303 * 95383 * 2826671 * 4032380680721
6911,15,x^15 + x^14 + 30,2 * 5^2 * 7 * 11 * 691 * 881 * 967 * 7057 * 12841 * 47085568631 * 933514961221 * 434054406493381
6911,16,x^16 + x^15 + 47,2^12 * 3^3 * 5 * 13 * 17 * 113 * 313 * 691 * 761 * 5869 * 780228041 * 2601939223869084143320574039041
6911,17,x^17 + x^16 + 8,2 * 5 * 691 * 1123 * 1482016235813 * 4979209710073111 * 3268315679714871919056863837993
6911,18,x^18 + x^17 + 44,2^9 * 3^5 * 5 * 7 * 19 * 691 * 967 * 7057 * 15918337 * 1911483273839360294683 * 108954546609503702068993
6911,19,x^19 + x^18 + 25,2 * 5 * 571 * 691 * 15277 * 148294393500859386546981062980842822650038401941264462727853087
6911,20,x^20 + x^19 + 224,2^10 * 3^3 * 5^2 * 11 * 13 * 31 * 41 * 313 * 691 * 881 * 1181 * 5869 * 47085568631 * 1794548436451 * 4406332208961578288457729461
