p,n,poly,factorization
353,2,x^2 + x + 13,2^6 * 3 * 11 * 59
353,3,x^3 + x^2 + 3,2^5 * 11 * 19 * 6577
353,4,x^4 + x^3 + 13,2^7 * 3 * 5 * 11 * 17 * 59 * 733
353,5,x^5 + x^4 + 13,2^5 * 11 * 4201 * 3706621
353,6,x^6 + x^5 + 12,2^6 * 3^2 * 7 * 11 * 19 * 59 * 61 * 97 * 6577
353,7,x^7 + x^6 + 14,2^5 * 11 * 1940350890330343
353,8,x^8 + x^7 + 27,2^8 * 3 * 5 * 11 * 17 * 59 * 733 * 7763701441
353,9,x^9 + x^8 + 3,2^5 * 11 * 19 * 127 * 307 * 6577 * 49625642863
353,10,x^10 + x^9 + 3,2^6 * 3 * 11 * 41 * 59 * 251 * 4201 * 1504571 * 3706621
353,11,x^11 + x^10 + 3,2^5 * 11^2 * 23 * 1783 * 66789352236795654577
353,12,x^12 + x^11 + 104,2^7 * 3^2 * 5 * 7 * 11 * 13 * 17 * 19 * 59 * 61 * 97 * 733 * 6577 * 1194406021
353,13,x^13 + x^12 + 24,2^5 * 11 * 157 * 547 * 1847 * 23668712390914047065597
353,14,x^14 + x^13 + 12,2^6 * 3 * 11 * 29 * 59 * 491 * 135500277823 * 1940350890330343
353,15,x^15 + x^14 + 54,2^5 * 11 * 19 * 4201 * 6577 * 3706621 * 240417242181180620161
353,16,x^16 + x^15 + 87,2^9 * 3 * 5 * 11 * 17 * 59 * 733 * 12738353 * 7763701441 * 9463556247377
353,17,x^17 + x^16 + 66,2^5 * 11 * 229127 * 131502821 * 1934710505331954435104425243
353,18,x^18 + x^17 + 20,2^6 * 3^3 * 7 * 11 * 19 * 59 * 61 * 97 * 127 * 307 * 6577 * 49625642863 * 644951367203851
353,19,x^19 + x^18 + 31,2^5 * 11 * 571 * 17443 * 23827 * 22644619 * 48358991 * 27951674883065707517
353,20,x^20 + x^19 + 147,2^7 * 3 * 5^2 * 11 * 17 * 41 * 59 * 251 * 733 * 4201 * 769421 * 1504571 * 3706621 * 62670061095361
353,21,x^21 + x^20 + 96,2^5 * 11 * 19 * 43 * 337 * 3823 * 6577 * 77659 * 465277 * 1864912241011 * 1940350890330343
353,22,x^22 + x^21 + 31,2^6 * 3 * 11^2 * 23 * 59 * 1783 * 2069 * 65512966069 * 221019577417 * 66789352236795654577
353,23,x^23 + x^22 + 12,2^5 * 11 * 47 * 6957661305276790199653 * 344916856018455157527218161898693
353,24,x^24 + x^23 + 132,2^8 * 3^2 * 5 * 7 * 11 * 13 * 17 * 19 * 59 * 61 * 97 * 733 * 6577 * 1194406021 * 7763701441 * 241100240213359697281
353,25,x^25 + x^24 + 62,2^5 * 11 * 4201 * 3706621 * 7848454439201 * 1877596014251947001 * 61250242371615189901
353,26,x^26 + x^25 + 12,2^6 * 3 * 11 * 59 * 157 * 547 * 1847 * 2549 * 10531 * 20021 * 6946126594476157219 * 23668712390914047065597
353,27,x^27 + x^26 + 24,2^5 * 11 * 19 * 109 * 127 * 307 * 6577 * 49625642863 * 190583118069148243027 * 348685406299692860381461
353,28,x^28 + x^27 + 85,2^7 * 3 * 5 * 11 * 17 * 29 * 59 * 113 * 491 * 733 * 118273 * 4644361 * 107441909 * 561344197 * 135500277823 * 1940350890330343
353,29,x^29 + x^28 + 20,2^5 * 11 * 3802029651290682267028229 * 57399524308106615320741698533231745250328190329
353,30,x^30 + x^29 + 282,2^6 * 3^2 * 7 * 11 * 19 * 31 * 41 * 59 * 61 * 97 * 251 * 4201 * 6577 * 24151 * 1504571 * 3706621 * 15876451 * 20341171 * 240417242181180620161
353,31,x^31 + x^30 + 147,2^5 * 11 * 55435152259 * 249825280063 * 2538292850741 * 773588222741928947195283661694700870147359
