p,n,poly,factorization
3067,2,x^2 + x + 5,2^3 * 3 * 7 * 13 * 59 * 73
3067,3,x^3 + x^2 + 6,2 * 3^2 * 7 * 73 * 127 * 24697
3067,4,x^4 + x^3 + 5,2^4 * 3 * 5 * 7 * 13 * 59 * 73 * 940649
3067,5,x^5 + x^4 + 4,2 * 3 * 7 * 11 * 73 * 8046444947131
3067,6,x^6 + x^5 + 28,2^3 * 3^2 * 7 * 13 * 19 * 59 * 73 * 127 * 24697 * 494917
3067,7,x^7 + x^6 + 6,2 * 3 * 7^2 * 73 * 113 * 1052562268934546987
3067,8,x^8 + x^7 + 2,2^5 * 3 * 5 * 7 * 13 * 59 * 73 * 40961 * 940649 * 1080076601
3067,9,x^9 + x^8 + 13,2 * 3^3 * 7 * 37 * 73 * 127 * 163 * 24697 * 45433 * 1012513116457
3067,10,x^10 + x^9 + 45,2^3 * 3 * 7 * 11 * 13 * 31 * 59 * 71 * 73 * 40187730581 * 8046444947131
3067,11,x^11 + x^10 + 55,2 * 3 * 7 * 23 * 73 * 443059 * 9512689561 * 759952874770577401
3067,12,x^12 + x^11 + 62,2^4 * 3^2 * 5 * 7 * 13 * 19 * 59 * 73 * 127 * 24697 * 121501 * 494917 * 940649 * 728241133
3067,13,x^13 + x^12 + 34,2 * 3 * 7 * 53 * 73 * 79 * 165502278194610751693604998937728230683
3067,14,x^14 + x^13 + 112,2^3 * 3 * 7^2 * 13 * 29 * 59 * 73 * 113 * 49463 * 580046252521009 * 1052562268934546987
3067,15,x^15 + x^14 + 37,2 * 3^2 * 7 * 11 * 73 * 127 * 24697 * 77641 * 1411704751 * 8046444947131 * 71405815876711
3067,16,x^16 + x^15 + 309,2^6 * 3 * 5 * 7 * 13 * 17 * 59 * 73 * 40961 * 940649 * 1080076601 * 629144535889 * 365999811484817
3067,17,x^17 + x^16 + 16,2 * 3 * 7 * 73 * 307 * 443 * 3307196578845661223 * 136320110500299816444106030990007
3067,18,x^18 + x^17 + 167,2^3 * 3^3 * 7 * 13 * 19 * 37 * 59 * 73 * 127 * 163 * 24697 * 45433 * 494917 * 1012513116457 * 832305291785195606407
3067,19,x^19 + x^18 + 22,2 * 3 * 7 * 73 * 22003 * 23557771844431516586046564833 * 1112688201627812185787974702103
3067,20,x^20 + x^19 + 45,2^4 * 3 * 5^2 * 7 * 11 * 13 * 31 * 41 * 59 * 71 * 73 * 940649 * 183709961 * 40187730581 * 8046444947131 * 207885211496583821
3067,21,x^21 + x^20 + 14,2 * 3^2 * 7^2 * 43 * 73 * 113 * 127 * 24697 * 245407 * 9927373 * 1052562268934546987 * 6610494442915811794301739673
3067,22,x^22 + x^21 + 11,2^3 * 3 * 7 * 13 * 23 * 59 * 67 * 73 * 443059 * 9512689561 * 759952874770577401 * 1098806899756240684752848249464189
