p,r,n,poly,factorization
9941,1,2,x^2 + x + 8,2^3 * 3 * 5 * 7 * 71 * 1657
9941,1,3,x^3 + x^2 + 8,2^2 * 5 * 7 * 13 * 71 * 229 * 33199
9941,1,4,x^4 + x^3 + 8,2^4 * 3 * 5 * 7 * 17 * 53 * 71 * 173 * 317 * 1657
9941,1,5,x^5 + x^4 + 2,2^2 * 5^2 * 7 * 71 * 3461 * 564406986421
9941,1,6,x^6 + x^5 + 8,2^3 * 3^2 * 5 * 7 * 13 * 71 * 229 * 1657 * 33199 * 32937847
9941,1,7,x^7 + x^6 + 38,2^2 * 5 * 7^2 * 29 * 71 * 4754754457760971801649
9941,1,8,x^8 + x^7 + 11,2^5 * 3 * 5 * 7 * 17 * 53 * 71 * 97 * 173 * 317 * 1657 * 50340620602873
9941,1,9,x^9 + x^8 + 41,2^2 * 5 * 7 * 13 * 19 * 71 * 229 * 1459 * 33199 * 34815412883884803103
9941,1,10,x^10 + x^9 + 23,2^3 * 3 * 5^2 * 7 * 11 * 71 * 1657 * 3461 * 564406986421 * 887736190140571
9941,1,11,x^11 + x^10 + 15,2^2 * 5 * 7 * 67 * 71 * 397 * 1277 * 24179 * 2499619 * 4591727094690054156157
9941,1,12,x^12 + x^11 + 8,2^4 * 3^2 * 5 * 7 * 13 * 17 * 53 * 71 * 157 * 173 * 229 * 241 * 317 * 1657 * 33199 * 32937847 * 258109266013
9941,1,13,x^13 + x^12 + 2,2^2 * 5 * 7 * 71 * 2165671 * 33298487 * 96059239511 * 134477135363576881954339
9941,1,14,x^14 + x^13 + 18,2^3 * 3 * 5 * 7^2 * 29 * 43 * 71 * 1303 * 1657 * 17223598238645347249 * 4754754457760971801649
9941,1,15,x^15 + x^14 + 58,2^2 * 5^2 * 7 * 13 * 71 * 229 * 3461 * 6781 * 33199 * 564406986421 * 14063815378453319775979030981
9941,1,16,x^16 + x^15 + 105,2^6 * 3 * 5 * 7 * 17 * 53 * 71 * 97 * 173 * 317 * 1657 * 32993 * 223697 * 50340620602873 * 6461429763704229018241
9941,1,17,x^17 + x^16 + 2,2^2 * 5 * 7 * 71 * 409 * 19211 * 180949 * 185641 * 34468430110801836520994367396830138867615348327
9941,1,18,x^18 + x^17 + 38,2^3 * 3^3 * 5 * 7 * 13 * 19 * 37 * 71 * 229 * 1459 * 1657 * 33199 * 32937847 * 2208410263 * 3937111436197 * 34815412883884803103
9941,1,19,x^19 + x^18 + 55,2^2 * 5 * 7 * 71 * 2351421461057231 * 58208435905969189 * 6568536392577334254476401123470158213501
9941,1,20,x^20 + x^19 + 103,2^4 * 3 * 5^2 * 7 * 11 * 17 * 53 * 71 * 173 * 317 * 1657 * 3461 * 36541 * 564406986421 * 887736190140571 * 2610118096240299800711489221
9941,2,2,x^4 + x^3 + 8,2^4 * 3 * 5 * 7 * 17 * 53 * 71 * 173 * 317 * 1657
9941,2,3,x^6 + x^5 + 8,2^3 * 3^2 * 5 * 7 * 13 * 71 * 229 * 1657 * 33199 * 32937847
9941,2,4,x^8 + x^7 + 11,2^5 * 3 * 5 * 7 * 17 * 53 * 71 * 97 * 173 * 317 * 1657 * 50340620602873
9941,2,5,x^10 + x^9 + 23,2^3 * 3 * 5^2 * 7 * 11 * 71 * 1657 * 3461 * 564406986421 * 887736190140571
9941,2,6,x^12 + x^11 + 8,2^4 * 3^2 * 5 * 7 * 13 * 17 * 53 * 71 * 157 * 173 * 229 * 241 * 317 * 1657 * 33199 * 32937847 * 258109266013
9941,2,7,x^14 + x^13 + 18,2^3 * 3 * 5 * 7^2 * 29 * 43 * 71 * 1303 * 1657 * 17223598238645347249 * 4754754457760971801649
9941,2,8,x^16 + x^15 + 105,2^6 * 3 * 5 * 7 * 17 * 53 * 71 * 97 * 173 * 317 * 1657 * 32993 * 223697 * 50340620602873 * 6461429763704229018241
9941,2,9,x^18 + x^17 + 38,2^3 * 3^3 * 5 * 7 * 13 * 19 * 37 * 71 * 229 * 1459 * 1657 * 33199 * 32937847 * 2208410263 * 3937111436197 * 34815412883884803103
9941,2,10,x^20 + x^19 + 103,2^4 * 3 * 5^2 * 7 * 11 * 17 * 53 * 71 * 173 * 317 * 1657 * 3461 * 36541 * 564406986421 * 887736190140571 * 2610118096240299800711489221
9941,3,2,x^6 + x^5 + 8,2^3 * 3^2 * 5 * 7 * 13 * 71 * 229 * 1657 * 33199 * 32937847
9941,3,3,x^9 + x^8 + 41,2^2 * 5 * 7 * 13 * 19 * 71 * 229 * 1459 * 33199 * 34815412883884803103
9941,3,4,x^12 + x^11 + 8,2^4 * 3^2 * 5 * 7 * 13 * 17 * 53 * 71 * 157 * 173 * 229 * 241 * 317 * 1657 * 33199 * 32937847 * 258109266013
9941,3,5,x^15 + x^14 + 58,2^2 * 5^2 * 7 * 13 * 71 * 229 * 3461 * 6781 * 33199 * 564406986421 * 14063815378453319775979030981
9941,3,6,x^18 + x^17 + 38,2^3 * 3^3 * 5 * 7 * 13 * 19 * 37 * 71 * 229 * 1459 * 1657 * 33199 * 32937847 * 2208410263 * 3937111436197 * 34815412883884803103
9941,4,2,x^8 + x^7 + 11,2^5 * 3 * 5 * 7 * 17 * 53 * 71 * 97 * 173 * 317 * 1657 * 50340620602873
9941,4,3,x^12 + x^11 + 8,2^4 * 3^2 * 5 * 7 * 13 * 17 * 53 * 71 * 157 * 173 * 229 * 241 * 317 * 1657 * 33199 * 32937847 * 258109266013
9941,4,4,x^16 + x^15 + 105,2^6 * 3 * 5 * 7 * 17 * 53 * 71 * 97 * 173 * 317 * 1657 * 32993 * 223697 * 50340620602873 * 6461429763704229018241
9941,4,5,x^20 + x^19 + 103,2^4 * 3 * 5^2 * 7 * 11 * 17 * 53 * 71 * 173 * 317 * 1657 * 3461 * 36541 * 564406986421 * 887736190140571 * 2610118096240299800711489221
9941,5,2,x^10 + x^9 + 23,2^3 * 3 * 5^2 * 7 * 11 * 71 * 1657 * 3461 * 564406986421 * 887736190140571
9941,5,3,x^15 + x^14 + 58,2^2 * 5^2 * 7 * 13 * 71 * 229 * 3461 * 6781 * 33199 * 564406986421 * 14063815378453319775979030981
9941,5,4,x^20 + x^19 + 103,2^4 * 3 * 5^2 * 7 * 11 * 17 * 53 * 71 * 173 * 317 * 1657 * 3461 * 36541 * 564406986421 * 887736190140571 * 2610118096240299800711489221
9941,6,2,x^12 + x^11 + 8,2^4 * 3^2 * 5 * 7 * 13 * 17 * 53 * 71 * 157 * 173 * 229 * 241 * 317 * 1657 * 33199 * 32937847 * 258109266013
9941,6,3,x^18 + x^17 + 38,2^3 * 3^3 * 5 * 7 * 13 * 19 * 37 * 71 * 229 * 1459 * 1657 * 33199 * 32937847 * 2208410263 * 3937111436197 * 34815412883884803103
9941,7,2,x^14 + x^13 + 18,2^3 * 3 * 5 * 7^2 * 29 * 43 * 71 * 1303 * 1657 * 17223598238645347249 * 4754754457760971801649
9941,8,2,x^16 + x^15 + 105,2^6 * 3 * 5 * 7 * 17 * 53 * 71 * 97 * 173 * 317 * 1657 * 32993 * 223697 * 50340620602873 * 6461429763704229018241
9941,9,2,x^18 + x^17 + 38,2^3 * 3^3 * 5 * 7 * 13 * 19 * 37 * 71 * 229 * 1459 * 1657 * 33199 * 32937847 * 2208410263 * 3937111436197 * 34815412883884803103
9941,10,2,x^20 + x^19 + 103,2^4 * 3 * 5^2 * 7 * 11 * 17 * 53 * 71 * 173 * 317 * 1657 * 3461 * 36541 * 564406986421 * 887736190140571 * 2610118096240299800711489221
