p,e,n,poly,factorization
1019,1,2,x^2 + x + 6,2^3 * 3 * 5 * 17 * 509
1019,1,3,x^3 + x^2 + 9,2 * 7 * 509 * 148483
1019,1,4,x^4 + x^3 + 37,2^4 * 3 * 5 * 13 * 17 * 509 * 39937
1019,1,5,x^5 + x^4 + 4,2 * 71 * 509 * 1301 * 11683891
1019,1,6,x^6 + x^5 + 66,2^3 * 3^2 * 5 * 7 * 17 * 19 * 509 * 18199 * 148483
1019,1,7,x^7 + x^6 + 5,2 * 337 * 509 * 3325382516959693
1019,1,8,x^8 + x^7 + 40,2^5 * 3 * 5 * 13 * 17 * 509 * 39937 * 539096783161
1019,1,9,x^9 + x^8 + 15,2 * 7 * 109 * 433 * 509 * 7669 * 31357 * 98641 * 148483
1019,1,10,x^10 + x^9 + 40,2^3 * 3 * 5^2 * 11 * 17 * 31 * 71 * 509 * 1301 * 11683891 * 631751621
1019,1,11,x^11 + x^10 + 14,2 * 67 * 509 * 5413 * 3331619660547290963585131
1019,1,12,x^12 + x^11 + 62,2^4 * 3^2 * 5 * 7 * 13 * 17 * 19 * 73 * 509 * 1033 * 18199 * 39937 * 148483 * 14297929
1019,1,13,x^13 + x^12 + 56,2 * 509 * 1254632733340981365482990232886448281
1019,1,14,x^14 + x^13 + 294,2^3 * 3 * 5 * 17 * 29 * 337 * 509 * 10781 * 274723 * 13021681 * 3325382516959693
1019,1,15,x^15 + x^14 + 122,2 * 7 * 71 * 181 * 509 * 1301 * 148483 * 11683891 * 77419981 * 82877268917761
1019,1,16,x^16 + x^15 + 34,2^6 * 3 * 5 * 13 * 17 * 509 * 1409 * 39937 * 539096783161 * 412527099523064806769
1019,1,17,x^17 + x^16 + 3,2 * 137 * 509 * 647 * 2687 * 9297641 * 610868966592279695795640441702457
1019,1,18,x^18 + x^17 + 21,2^3 * 3^3 * 5 * 7 * 17 * 19 * 109 * 199 * 433 * 509 * 2539 * 7669 * 18199 * 31357 * 98641 * 148483 * 782389 * 944029
1019,1,19,x^19 + x^18 + 31,2 * 509 * 761 * 154589373981054167 * 11939810192815564241470062332183083
1019,1,20,x^20 + x^19 + 61,2^4 * 3 * 5^2 * 11 * 13 * 17 * 31 * 71 * 509 * 1301 * 3301 * 3701 * 39937 * 132701 * 11683891 * 631751621 * 717057939421
1019,1,21,x^21 + x^20 + 64,2 * 7^2 * 337 * 509 * 148483 * 795416329 * 3325382516959693 * 224890577743637442206854327
1019,1,22,x^22 + x^21 + 58,2^3 * 3 * 5 * 17 * 23 * 67 * 509 * 3191 * 5413 * 2593757 * 6334785675027307411 * 3331619660547290963585131
1019,1,23,x^23 + x^22 + 79,2 * 47 * 509 * 22868894987 * 6696831349373329 * 210400154321999648709938761997375800201
1019,1,24,x^24 + x^23 + 177,2^5 * 3^2 * 5 * 7 * 13 * 17 * 19 * 73 * 509 * 1033 * 18199 * 39937 * 148483 * 608857 * 14297929 * 539096783161 * 1909317567926324953
1019,1,25,x^25 + x^24 + 11,2 * 71 * 509 * 1301 * 31751 * 70451 * 11683891 * 31852451 * 20450138511222640097286377184105281162398151
1019,1,26,x^26 + x^25 + 22,2^3 * 3 * 5 * 17 * 79 * 509 * 1093 * 105977 * 17497751441 * 7820294401582807 * 1254632733340981365482990232886448281
1019,2,2,x^4 + x^3 + 37,2^4 * 3 * 5 * 13 * 17 * 509 * 39937
1019,2,3,x^6 + x^5 + 66,2^3 * 3^2 * 5 * 7 * 17 * 19 * 509 * 18199 * 148483
1019,2,4,x^8 + x^7 + 40,2^5 * 3 * 5 * 13 * 17 * 509 * 39937 * 539096783161
1019,2,5,x^10 + x^9 + 40,2^3 * 3 * 5^2 * 11 * 17 * 31 * 71 * 509 * 1301 * 11683891 * 631751621
1019,2,6,x^12 + x^11 + 62,2^4 * 3^2 * 5 * 7 * 13 * 17 * 19 * 73 * 509 * 1033 * 18199 * 39937 * 148483 * 14297929
1019,2,7,x^14 + x^13 + 294,2^3 * 3 * 5 * 17 * 29 * 337 * 509 * 10781 * 274723 * 13021681 * 3325382516959693
1019,2,8,x^16 + x^15 + 34,2^6 * 3 * 5 * 13 * 17 * 509 * 1409 * 39937 * 539096783161 * 412527099523064806769
1019,2,9,x^18 + x^17 + 21,2^3 * 3^3 * 5 * 7 * 17 * 19 * 109 * 199 * 433 * 509 * 2539 * 7669 * 18199 * 31357 * 98641 * 148483 * 782389 * 944029
1019,2,10,x^20 + x^19 + 61,2^4 * 3 * 5^2 * 11 * 13 * 17 * 31 * 71 * 509 * 1301 * 3301 * 3701 * 39937 * 132701 * 11683891 * 631751621 * 717057939421
1019,2,11,x^22 + x^21 + 58,2^3 * 3 * 5 * 17 * 23 * 67 * 509 * 3191 * 5413 * 2593757 * 6334785675027307411 * 3331619660547290963585131
1019,2,12,x^24 + x^23 + 177,2^5 * 3^2 * 5 * 7 * 13 * 17 * 19 * 73 * 509 * 1033 * 18199 * 39937 * 148483 * 608857 * 14297929 * 539096783161 * 1909317567926324953
1019,2,13,x^26 + x^25 + 22,2^3 * 3 * 5 * 17 * 79 * 509 * 1093 * 105977 * 17497751441 * 7820294401582807 * 1254632733340981365482990232886448281
1019,3,2,x^6 + x^5 + 66,2^3 * 3^2 * 5 * 7 * 17 * 19 * 509 * 18199 * 148483
1019,3,3,x^9 + x^8 + 15,2 * 7 * 109 * 433 * 509 * 7669 * 31357 * 98641 * 148483
1019,3,4,x^12 + x^11 + 62,2^4 * 3^2 * 5 * 7 * 13 * 17 * 19 * 73 * 509 * 1033 * 18199 * 39937 * 148483 * 14297929
1019,3,5,x^15 + x^14 + 122,2 * 7 * 71 * 181 * 509 * 1301 * 148483 * 11683891 * 77419981 * 82877268917761
1019,3,6,x^18 + x^17 + 21,2^3 * 3^3 * 5 * 7 * 17 * 19 * 109 * 199 * 433 * 509 * 2539 * 7669 * 18199 * 31357 * 98641 * 148483 * 782389 * 944029
1019,3,7,x^21 + x^20 + 64,2 * 7^2 * 337 * 509 * 148483 * 795416329 * 3325382516959693 * 224890577743637442206854327
1019,3,8,x^24 + x^23 + 177,2^5 * 3^2 * 5 * 7 * 13 * 17 * 19 * 73 * 509 * 1033 * 18199 * 39937 * 148483 * 608857 * 14297929 * 539096783161 * 1909317567926324953
1019,4,2,x^8 + x^7 + 40,2^5 * 3 * 5 * 13 * 17 * 509 * 39937 * 539096783161
1019,4,3,x^12 + x^11 + 62,2^4 * 3^2 * 5 * 7 * 13 * 17 * 19 * 73 * 509 * 1033 * 18199 * 39937 * 148483 * 14297929
1019,4,4,x^16 + x^15 + 34,2^6 * 3 * 5 * 13 * 17 * 509 * 1409 * 39937 * 539096783161 * 412527099523064806769
1019,4,5,x^20 + x^19 + 61,2^4 * 3 * 5^2 * 11 * 13 * 17 * 31 * 71 * 509 * 1301 * 3301 * 3701 * 39937 * 132701 * 11683891 * 631751621 * 717057939421
1019,4,6,x^24 + x^23 + 177,2^5 * 3^2 * 5 * 7 * 13 * 17 * 19 * 73 * 509 * 1033 * 18199 * 39937 * 148483 * 608857 * 14297929 * 539096783161 * 1909317567926324953
1019,5,2,x^10 + x^9 + 40,2^3 * 3 * 5^2 * 11 * 17 * 31 * 71 * 509 * 1301 * 11683891 * 631751621
1019,5,3,x^15 + x^14 + 122,2 * 7 * 71 * 181 * 509 * 1301 * 148483 * 11683891 * 77419981 * 82877268917761
1019,5,4,x^20 + x^19 + 61,2^4 * 3 * 5^2 * 11 * 13 * 17 * 31 * 71 * 509 * 1301 * 3301 * 3701 * 39937 * 132701 * 11683891 * 631751621 * 717057939421
1019,5,5,x^25 + x^24 + 11,2 * 71 * 509 * 1301 * 31751 * 70451 * 11683891 * 31852451 * 20450138511222640097286377184105281162398151
1019,6,2,x^12 + x^11 + 62,2^4 * 3^2 * 5 * 7 * 13 * 17 * 19 * 73 * 509 * 1033 * 18199 * 39937 * 148483 * 14297929
1019,6,3,x^18 + x^17 + 21,2^3 * 3^3 * 5 * 7 * 17 * 19 * 109 * 199 * 433 * 509 * 2539 * 7669 * 18199 * 31357 * 98641 * 148483 * 782389 * 944029
1019,6,4,x^24 + x^23 + 177,2^5 * 3^2 * 5 * 7 * 13 * 17 * 19 * 73 * 509 * 1033 * 18199 * 39937 * 148483 * 608857 * 14297929 * 539096783161 * 1909317567926324953
1019,7,2,x^14 + x^13 + 294,2^3 * 3 * 5 * 17 * 29 * 337 * 509 * 10781 * 274723 * 13021681 * 3325382516959693
1019,7,3,x^21 + x^20 + 64,2 * 7^2 * 337 * 509 * 148483 * 795416329 * 3325382516959693 * 224890577743637442206854327
1019,8,2,x^16 + x^15 + 34,2^6 * 3 * 5 * 13 * 17 * 509 * 1409 * 39937 * 539096783161 * 412527099523064806769
1019,8,3,x^24 + x^23 + 177,2^5 * 3^2 * 5 * 7 * 13 * 17 * 19 * 73 * 509 * 1033 * 18199 * 39937 * 148483 * 608857 * 14297929 * 539096783161 * 1909317567926324953
1019,9,2,x^18 + x^17 + 21,2^3 * 3^3 * 5 * 7 * 17 * 19 * 109 * 199 * 433 * 509 * 2539 * 7669 * 18199 * 31357 * 98641 * 148483 * 782389 * 944029
1019,10,2,x^20 + x^19 + 61,2^4 * 3 * 5^2 * 11 * 13 * 17 * 31 * 71 * 509 * 1301 * 3301 * 3701 * 39937 * 132701 * 11683891 * 631751621 * 717057939421
1019,11,2,x^22 + x^21 + 58,2^3 * 3 * 5 * 17 * 23 * 67 * 509 * 3191 * 5413 * 2593757 * 6334785675027307411 * 3331619660547290963585131
1019,12,2,x^24 + x^23 + 177,2^5 * 3^2 * 5 * 7 * 13 * 17 * 19 * 73 * 509 * 1033 * 18199 * 39937 * 148483 * 608857 * 14297929 * 539096783161 * 1909317567926324953
1019,13,2,x^26 + x^25 + 22,2^3 * 3 * 5 * 17 * 79 * 509 * 1093 * 105977 * 17497751441 * 7820294401582807 * 1254632733340981365482990232886448281
