p,r,n,poly,factorization
5,1,2,x^2 + x + 2,2^3 * 3
5,1,3,x^3 + x^2 + 2,2^2 * 31
5,1,4,x^4 + x^3 + 4*x + 2,2^4 * 3 * 13
5,1,5,x^5 + 2*x^4 + 3,2^2 * 11 * 71
5,1,6,x^6 + x^5 + 2,2^3 * 3^2 * 7 * 31
5,1,7,x^7 + x^6 + 2,2^2 * 19531
5,1,8,x^8 + x^7 + 3*x^5 + 2,2^5 * 3 * 13 * 313
5,1,9,x^9 + x^8 + 4*x + 3,2^2 * 19 * 31 * 829
5,1,10,x^10 + x^9 + 2*x + 3,2^3 * 3 * 11 * 71 * 521
5,1,11,x^11 + x^10 + 2,2^2 * 12207031
5,1,12,x^12 + x^11 + 2*x^6 + 2,2^4 * 3^2 * 7 * 13 * 31 * 601
5,1,13,x^13 + x^12 + 4*x + 3,2^2 * 305175781
5,1,14,x^14 + x^13 + x^3 + 3,2^3 * 3 * 29 * 449 * 19531
5,1,15,x^15 + x^14 + x^2 + 3,2^2 * 11 * 31 * 71 * 181 * 1741
5,1,16,x^16 + x^15 + 2*x^10 + 2,2^6 * 3 * 13 * 17 * 313 * 11489
5,1,17,x^17 + x^16 + 4*x + 2,2^2 * 409 * 466344409
5,1,18,x^18 + x^17 + 3*x^2 + 3,2^3 * 3^3 * 7 * 19 * 31 * 829 * 5167
5,1,19,x^19 + x^18 + x + 3,2^2 * 191 * 6271 * 3981071
5,1,20,x^20 + x^19 + x^8 + 3,2^4 * 3 * 11 * 13 * 41 * 71 * 521 * 9161
5,1,21,x^21 + 2*x^20 + 3,2^2 * 31 * 379 * 19531 * 519499
5,1,22,x^22 + x^21 + 2*x + 3,2^3 * 3 * 23 * 67 * 5281 * 12207031
5,1,23,x^23 + 2*x^22 + x + 3,2^2 * 8971 * 332207361361
5,1,24,x^24 + x^23 + 2*x^2 + x + 2,2^5 * 3^2 * 7 * 13 * 31 * 313 * 601 * 390001
5,1,25,x^25 + x^24 + 4*x + 2,2^2 * 11 * 71 * 101 * 251 * 401 * 9384251
5,1,26,x^26 + x^25 + 3*x^8 + 3,2^3 * 3 * 5227 * 38923 * 305175781
5,1,27,x^27 + 2*x^26 + 3,2^2 * 19 * 31 * 109 * 271 * 829 * 4159 * 31051
5,1,28,x^28 + x^27 + x^4 + 3,2^4 * 3 * 13 * 29 * 449 * 19531 * 234750601
5,1,29,x^29 + 2*x^28 + x + 3,2^2 * 59 * 35671 * 22125996444329
5,1,30,x^30 + x^29 + 2*x^14 + 2,2^3 * 3^2 * 7 * 11 * 31 * 61 * 71 * 181 * 521 * 1741 * 7621
5,1,31,x^31 + x^30 + 2,2^2 * 1861 * 625552508473588471
5,1,32,x^32 + x^31 + 4*x^4 + 4*x + 2,2^7 * 3 * 13 * 17 * 313 * 2593 * 11489 * 29423041
5,1,33,x^33 + x^32 + 4*x + 3,2^2 * 31 * 199 * 12207031 * 386478495679
5,1,34,x^34 + x^33 + x^2 + 3,2^3 * 3 * 409 * 3061 * 41540861 * 466344409
5,1,35,x^35 + x^34 + 4*x + 3,2^2 * 11 * 71 * 211 * 631 * 4201 * 19531 * 85280581
5,1,36,x^36 + x^35 + 2*x^29 + 3,2^4 * 3^3 * 7 * 13 * 19 * 31 * 37 * 601 * 829 * 5167 * 6597973
5,1,37,x^37 + x^36 + 2*x^3 + 3,2^2 * 149 * 13971969971 * 8737481256739
5,1,38,x^38 + x^37 + 4*x^7 + 3,2^3 * 3 * 191 * 761 * 6271 * 19609 * 213029 * 3981071
5,1,39,x^39 + x^38 + 2*x^3 + 3,2^2 * 31 * 79 * 305175781 * 608459012088799
5,1,40,x^40 + x^39 + x^17 + 3,2^5 * 3 * 11 * 13 * 41 * 71 * 241 * 313 * 521 * 9161 * 632133361
