p,r,n,poly,factorization
1613,1,2,x^2 + x + 7,2^3 * 3 * 13 * 31 * 269
1613,1,3,x^3 + x^2 + 3,2^2 * 13 * 31 * 97 * 26839
1613,1,4,x^4 + x^3 + 26,2^4 * 3 * 5 * 13 * 31 * 53 * 269 * 4909
1613,1,5,x^5 + x^4 + 3,2^2 * 13 * 31 * 14081 * 481031261
1613,1,6,x^6 + x^5 + 51,2^3 * 3^2 * 7 * 13 * 31 * 97 * 269 * 26839 * 123817
1613,1,7,x^7 + x^6 + 18,2^2 * 13 * 31 * 453461 * 38862934697063
1613,1,8,x^8 + x^7 + 7,2^5 * 3 * 5 * 13 * 17 * 31 * 41 * 53 * 269 * 4909 * 4855955473
1613,1,9,x^9 + x^8 + 7,2^2 * 13 * 19 * 31 * 97 * 271 * 26839 * 3420450522188443
1613,1,10,x^10 + x^9 + 45,2^3 * 3 * 11^2 * 13 * 31 * 61 * 269 * 14081 * 15461 * 59281 * 481031261
1613,1,11,x^11 + x^10 + 18,2^2 * 13 * 23 * 31 * 147653683 * 35126985668334183593267
1613,1,12,x^12 + x^11 + 30,2^4 * 3^2 * 5 * 7 * 13 * 31 * 53 * 97 * 269 * 337 * 4909 * 26839 * 36313 * 123817 * 553153
1613,1,13,x^13 + x^12 + 29,2^2 * 13^2 * 31 * 313 * 547 * 937 * 148821998233053114036510653731
1613,1,14,x^14 + x^13 + 176,2^3 * 3 * 13 * 31 * 43 * 71 * 269 * 453461 * 60509233 * 95277113 * 38862934697063
1613,1,15,x^15 + x^14 + 7,2^2 * 13 * 31 * 97 * 14081 * 26839 * 481031261 * 137443932001 * 333180854988721
1613,1,16,x^16 + x^15 + 26,2^6 * 3 * 5 * 13 * 17 * 31 * 41 * 53 * 269 * 3137 * 4909 * 322236913 * 4855955473 * 22664969363681
1613,1,17,x^17 + x^16 + 37,2^2 * 13 * 31 * 613 * 30941 * 41243 * 66780735528263 * 40218228899922556959224213
1613,1,18,x^18 + x^17 + 3,2^3 * 3^3 * 7 * 13 * 19 * 31 * 97 * 199 * 269 * 271 * 7489 * 13339 * 26839 * 123817 * 295314499 * 3420450522188443
1613,1,19,x^19 + x^18 + 37,2^2 * 13 * 31 * 1483 * 124012013 * 29722342524154824814819141029985880723305881737
1613,1,20,x^20 + x^19 + 45,2^4 * 3 * 5^2 * 11^2 * 13 * 31 * 53 * 61 * 269 * 4909 * 14081 * 15461 * 59281 * 902281 * 481031261 * 10156941606566406581
1613,1,21,x^21 + x^20 + 11,2^2 * 13 * 31 * 97 * 26839 * 453461 * 38862934697063 * 315724908170491 * 981825332313466974678619
1613,1,22,x^22 + x^21 + 11,2^3 * 3 * 13 * 23 * 31 * 67 * 89 * 269 * 3142393 * 3766709 * 147653683 * 1688057100785507 * 35126985668334183593267
1613,1,23,x^23 + x^22 + 46,2^2 * 13 * 31 * 3313 * 226996753 * 1211366209 * 31188878141 * 5330706882436987 * 244300480058065433717549
1613,1,24,x^24 + x^23 + 73,2^5 * 3^2 * 5 * 7 * 13 * 17 * 31 * 41 * 53 * 73 * 97 * 269 * 337 * 2521 * 4909 * 5521 * 26839 * 36313 * 123817 * 553153 * 4855955473 * 45098436543679777
1613,2,2,x^4 + x^3 + 26,2^4 * 3 * 5 * 13 * 31 * 53 * 269 * 4909
1613,2,3,x^6 + x^5 + 51,2^3 * 3^2 * 7 * 13 * 31 * 97 * 269 * 26839 * 123817
1613,2,4,x^8 + x^7 + 7,2^5 * 3 * 5 * 13 * 17 * 31 * 41 * 53 * 269 * 4909 * 4855955473
1613,2,5,x^10 + x^9 + 45,2^3 * 3 * 11^2 * 13 * 31 * 61 * 269 * 14081 * 15461 * 59281 * 481031261
