p,r,n,poly,factorization
9623,1,2,x^2 + x + 11,2^4 * 3 * 17 * 283 * 401
9623,1,3,x^3 + x^2 + 3,2 * 13 * 17 * 283 * 7123981
9623,1,4,x^4 + x^3 + 10,2^5 * 3 * 5 * 17 * 53 * 283 * 401 * 174721
9623,1,5,x^5 + x^4 + 3,2 * 11 * 17 * 283 * 2521 * 309258429131
9623,1,6,x^6 + x^5 + 5,2^4 * 3^2 * 7^3 * 13 * 17 * 283 * 401 * 89983 * 7123981
9623,1,7,x^7 + x^6 + 9,2 * 17 * 29 * 283 * 2591 * 32184937 * 328390037851
9623,1,8,x^8 + x^7 + 23,2^6 * 3 * 5 * 17 * 53 * 113 * 283 * 401 * 577 * 24337 * 174721 * 2702033
9623,1,9,x^9 + x^8 + 6,2 * 13 * 17 * 19 * 283 * 7123981 * 41793554960641496320003
9623,1,10,x^10 + x^9 + 33,2^4 * 3 * 11 * 17 * 283 * 401 * 2521 * 6802571 * 1260444511 * 309258429131
9623,1,11,x^11 + x^10 + 9,2 * 17 * 23 * 283 * 296088919505359581125361260683742592671
9623,1,12,x^12 + x^11 + 5,2^5 * 3^2 * 5 * 7^3 * 13 * 17 * 53 * 283 * 401 * 74161 * 89983 * 174721 * 7123981 * 115628891233
9623,1,13,x^13 + x^12 + 3,2 * 17 * 79 * 131 * 157 * 283 * 2311531 * 167908700794200033736954816810783307
9623,1,14,x^14 + x^13 + 19,2^4 * 3 * 17 * 29 * 283 * 401 * 2591 * 32184937 * 328390037851 * 793995034115776611426127
9623,1,15,x^15 + x^14 + 7,2 * 11 * 13 * 17 * 283 * 2521 * 7123981 * 309258429131 * 1669097327731 * 44051133842858669851
9623,1,16,x^16 + x^15 + 71,2^7 * 3 * 5 * 17 * 53 * 113 * 193 * 283 * 401 * 577 * 881 * 24337 * 174721 * 2702033 * 76307377 * 2833701812477224001
9623,1,17,x^17 + x^16 + 54,2 * 17^2 * 283 * 409 * 10949 * 712301 * 66950642408808089 * 1489525416494102242772993838084577
9623,1,18,x^18 + x^17 + 215,2^4 * 3^3 * 7^3 * 13 * 17 * 19 * 37 * 283 * 401 * 89983 * 2960101 * 7123981 * 2416759343685793 * 41793554960641496320003
9623,1,19,x^19 + x^18 + 13,2 * 17 * 283 * 1483 * 11933 * 28297175340550648555070966422887190695899554469297601350290057367
9623,1,20,x^20 + x^19 + 46,2^5 * 3 * 5^2 * 11 * 17 * 53 * 283 * 401 * 1181 * 2521 * 3541 * 174721 * 4593761 * 6802571 * 110596901 * 1260444511 * 6921921961 * 309258429131
9623,2,2,x^4 + x^3 + 10,2^5 * 3 * 5 * 17 * 53 * 283 * 401 * 174721
9623,2,3,x^6 + x^5 + 5,2^4 * 3^2 * 7^3 * 13 * 17 * 283 * 401 * 89983 * 7123981
9623,2,4,x^8 + x^7 + 23,2^6 * 3 * 5 * 17 * 53 * 113 * 283 * 401 * 577 * 24337 * 174721 * 2702033
9623,2,5,x^10 + x^9 + 33,2^4 * 3 * 11 * 17 * 283 * 401 * 2521 * 6802571 * 1260444511 * 309258429131
9623,2,6,x^12 + x^11 + 5,2^5 * 3^2 * 5 * 7^3 * 13 * 17 * 53 * 283 * 401 * 74161 * 89983 * 174721 * 7123981 * 115628891233
9623,2,7,x^14 + x^13 + 19,2^4 * 3 * 17 * 29 * 283 * 401 * 2591 * 32184937 * 328390037851 * 793995034115776611426127
9623,2,8,x^16 + x^15 + 71,2^7 * 3 * 5 * 17 * 53 * 113 * 193 * 283 * 401 * 577 * 881 * 24337 * 174721 * 2702033 * 76307377 * 2833701812477224001
9623,2,9,x^18 + x^17 + 215,2^4 * 3^3 * 7^3 * 13 * 17 * 19 * 37 * 283 * 401 * 89983 * 2960101 * 7123981 * 2416759343685793 * 41793554960641496320003
9623,2,10,x^20 + x^19 + 46,2^5 * 3 * 5^2 * 11 * 17 * 53 * 283 * 401 * 1181 * 2521 * 3541 * 174721 * 4593761 * 6802571 * 110596901 * 1260444511 * 6921921961 * 309258429131
9623,3,2,x^6 + x^5 + 5,2^4 * 3^2 * 7^3 * 13 * 17 * 283 * 401 * 89983 * 7123981
9623,3,3,x^9 + x^8 + 6,2 * 13 * 17 * 19 * 283 * 7123981 * 41793554960641496320003
9623,3,4,x^12 + x^11 + 5,2^5 * 3^2 * 5 * 7^3 * 13 * 17 * 53 * 283 * 401 * 74161 * 89983 * 174721 * 7123981 * 115628891233
9623,3,5,x^15 + x^14 + 7,2 * 11 * 13 * 17 * 283 * 2521 * 7123981 * 309258429131 * 1669097327731 * 44051133842858669851
9623,3,6,x^18 + x^17 + 215,2^4 * 3^3 * 7^3 * 13 * 17 * 19 * 37 * 283 * 401 * 89983 * 2960101 * 7123981 * 2416759343685793 * 41793554960641496320003
9623,4,2,x^8 + x^7 + 23,2^6 * 3 * 5 * 17 * 53 * 113 * 283 * 401 * 577 * 24337 * 174721 * 2702033
9623,4,3,x^12 + x^11 + 5,2^5 * 3^2 * 5 * 7^3 * 13 * 17 * 53 * 283 * 401 * 74161 * 89983 * 174721 * 7123981 * 115628891233
9623,4,4,x^16 + x^15 + 71,2^7 * 3 * 5 * 17 * 53 * 113 * 193 * 283 * 401 * 577 * 881 * 24337 * 174721 * 2702033 * 76307377 * 2833701812477224001
9623,4,5,x^20 + x^19 + 46,2^5 * 3 * 5^2 * 11 * 17 * 53 * 283 * 401 * 1181 * 2521 * 3541 * 174721 * 4593761 * 6802571 * 110596901 * 1260444511 * 6921921961 * 309258429131
9623,5,2,x^10 + x^9 + 33,2^4 * 3 * 11 * 17 * 283 * 401 * 2521 * 6802571 * 1260444511 * 309258429131
9623,5,3,x^15 + x^14 + 7,2 * 11 * 13 * 17 * 283 * 2521 * 7123981 * 309258429131 * 1669097327731 * 44051133842858669851
9623,5,4,x^20 + x^19 + 46,2^5 * 3 * 5^2 * 11 * 17 * 53 * 283 * 401 * 1181 * 2521 * 3541 * 174721 * 4593761 * 6802571 * 110596901 * 1260444511 * 6921921961 * 309258429131
9623,6,2,x^12 + x^11 + 5,2^5 * 3^2 * 5 * 7^3 * 13 * 17 * 53 * 283 * 401 * 74161 * 89983 * 174721 * 7123981 * 115628891233
9623,6,3,x^18 + x^17 + 215,2^4 * 3^3 * 7^3 * 13 * 17 * 19 * 37 * 283 * 401 * 89983 * 2960101 * 7123981 * 2416759343685793 * 41793554960641496320003
9623,7,2,x^14 + x^13 + 19,2^4 * 3 * 17 * 29 * 283 * 401 * 2591 * 32184937 * 328390037851 * 793995034115776611426127
9623,8,2,x^16 + x^15 + 71,2^7 * 3 * 5 * 17 * 53 * 113 * 193 * 283 * 401 * 577 * 881 * 24337 * 174721 * 2702033 * 76307377 * 2833701812477224001
9623,9,2,x^18 + x^17 + 215,2^4 * 3^3 * 7^3 * 13 * 17 * 19 * 37 * 283 * 401 * 89983 * 2960101 * 7123981 * 2416759343685793 * 41793554960641496320003
9623,10,2,x^20 + x^19 + 46,2^5 * 3 * 5^2 * 11 * 17 * 53 * 283 * 401 * 1181 * 2521 * 3541 * 174721 * 4593761 * 6802571 * 110596901 * 1260444511 * 6921921961 * 309258429131
