p,e,n,poly,factorization
9601,1,2,x^2 + x + 39,2^8 * 3 * 5^2 * 4801
9601,1,3,x^3 + x^2 + 43,2^7 * 3^2 * 5^2 * 7 * 811 * 5413
9601,1,4,x^4 + x^3 + 43,2^9 * 3 * 5^2 * 17 * 4801 * 2711153
9601,1,5,x^5 + x^4 + 13,2^7 * 3 * 5^3 * 11 * 858631 * 179945861
9601,1,6,x^6 + x^5 + 37,2^8 * 3^2 * 5^2 * 7 * 811 * 4801 * 5413 * 92169601
9601,1,7,x^7 + x^6 + 39,2^7 * 3 * 5^2 * 113 * 3767 * 450563 * 4084270206059
9601,1,8,x^8 + x^7 + 53,2^10 * 3 * 5^2 * 17 * 353 * 1201 * 4801 * 2711153 * 10021164017
9601,1,9,x^9 + x^8 + 13,2^7 * 3^3 * 5^2 * 7 * 19 * 811 * 1279 * 5413 * 10743688747172614501
9601,1,10,x^10 + x^9 + 43,2^8 * 3 * 5^3 * 11 * 101 * 571 * 4801 * 256031 * 575401 * 858631 * 179945861
9601,1,11,x^11 + x^10 + 41,2^7 * 3 * 5^2 * 89 * 294911 * 26910354417871 * 9423441472337716979
9601,1,12,x^12 + x^11 + 166,2^9 * 3^2 * 5^2 * 7 * 13 * 17 * 193 * 811 * 4801 * 5413 * 2711153 * 92169601 * 3386610205189
9601,1,13,x^13 + x^12 + 13,2^7 * 3 * 5^2 * 911 * 101421778849 * 2061414561571 * 3221275971294459191777
9601,1,14,x^14 + x^13 + 118,2^8 * 3 * 5^2 * 113 * 3767 * 4801 * 20287 * 450563 * 4084270206059 * 38604306673457090623
9601,1,15,x^15 + x^14 + 13,2^7 * 3^2 * 5^3 * 7 * 11 * 811 * 5413 * 858631 * 82909741 * 179945861 * 870724896640313805796261
9601,1,16,x^16 + x^15 + 67,2^11 * 3 * 5^2 * 17 * 353 * 1201 * 2417 * 4801 * 2711153 * 10021164017 * 1930748121697 * 7735697711622449
9601,1,17,x^17 + x^16 + 104,2^7 * 3 * 5^2 * 7243 * 253063 * 5919367 * 480492205886809438310424462759717528285973646339
9601,1,18,x^18 + x^17 + 134,2^8 * 3^3 * 5^2 * 7 * 19 * 811 * 1279 * 4801 * 5413 * 64279 * 7023043 * 92169601 * 1735019574733 * 10743688747172614501
9601,1,19,x^19 + x^18 + 43,2^7 * 3 * 5^2 * 38153 * 63841 * 810179191 * 495921809759 * 6673669319693 * 73579077960377077337126546159
9601,1,20,x^20 + x^19 + 37,2^9 * 3 * 5^3 * 11 * 17 * 61 * 101 * 571 * 4801 * 25541 * 256031 * 575401 * 858631 * 866161 * 1488901 * 2711153 * 179945861 * 35933504424941
9601,2,2,x^4 + x^3 + 43,2^9 * 3 * 5^2 * 17 * 4801 * 2711153
9601,2,3,x^6 + x^5 + 37,2^8 * 3^2 * 5^2 * 7 * 811 * 4801 * 5413 * 92169601
9601,2,4,x^8 + x^7 + 53,2^10 * 3 * 5^2 * 17 * 353 * 1201 * 4801 * 2711153 * 10021164017
9601,2,5,x^10 + x^9 + 43,2^8 * 3 * 5^3 * 11 * 101 * 571 * 4801 * 256031 * 575401 * 858631 * 179945861
9601,2,6,x^12 + x^11 + 166,2^9 * 3^2 * 5^2 * 7 * 13 * 17 * 193 * 811 * 4801 * 5413 * 2711153 * 92169601 * 3386610205189
9601,2,7,x^14 + x^13 + 118,2^8 * 3 * 5^2 * 113 * 3767 * 4801 * 20287 * 450563 * 4084270206059 * 38604306673457090623
9601,2,8,x^16 + x^15 + 67,2^11 * 3 * 5^2 * 17 * 353 * 1201 * 2417 * 4801 * 2711153 * 10021164017 * 1930748121697 * 7735697711622449
9601,2,9,x^18 + x^17 + 134,2^8 * 3^3 * 5^2 * 7 * 19 * 811 * 1279 * 4801 * 5413 * 64279 * 7023043 * 92169601 * 1735019574733 * 10743688747172614501
9601,2,10,x^20 + x^19 + 37,2^9 * 3 * 5^3 * 11 * 17 * 61 * 101 * 571 * 4801 * 25541 * 256031 * 575401 * 858631 * 866161 * 1488901 * 2711153 * 179945861 * 35933504424941
9601,3,2,x^6 + x^5 + 37,2^8 * 3^2 * 5^2 * 7 * 811 * 4801 * 5413 * 92169601
9601,3,3,x^9 + x^8 + 13,2^7 * 3^3 * 5^2 * 7 * 19 * 811 * 1279 * 5413 * 10743688747172614501
9601,3,4,x^12 + x^11 + 166,2^9 * 3^2 * 5^2 * 7 * 13 * 17 * 193 * 811 * 4801 * 5413 * 2711153 * 92169601 * 3386610205189
9601,3,5,x^15 + x^14 + 13,2^7 * 3^2 * 5^3 * 7 * 11 * 811 * 5413 * 858631 * 82909741 * 179945861 * 870724896640313805796261
9601,3,6,x^18 + x^17 + 134,2^8 * 3^3 * 5^2 * 7 * 19 * 811 * 1279 * 4801 * 5413 * 64279 * 7023043 * 92169601 * 1735019574733 * 10743688747172614501
9601,4,2,x^8 + x^7 + 53,2^10 * 3 * 5^2 * 17 * 353 * 1201 * 4801 * 2711153 * 10021164017
9601,4,3,x^12 + x^11 + 166,2^9 * 3^2 * 5^2 * 7 * 13 * 17 * 193 * 811 * 4801 * 5413 * 2711153 * 92169601 * 3386610205189
9601,4,4,x^16 + x^15 + 67,2^11 * 3 * 5^2 * 17 * 353 * 1201 * 2417 * 4801 * 2711153 * 10021164017 * 1930748121697 * 7735697711622449
9601,4,5,x^20 + x^19 + 37,2^9 * 3 * 5^3 * 11 * 17 * 61 * 101 * 571 * 4801 * 25541 * 256031 * 575401 * 858631 * 866161 * 1488901 * 2711153 * 179945861 * 35933504424941
9601,5,2,x^10 + x^9 + 43,2^8 * 3 * 5^3 * 11 * 101 * 571 * 4801 * 256031 * 575401 * 858631 * 179945861
9601,5,3,x^15 + x^14 + 13,2^7 * 3^2 * 5^3 * 7 * 11 * 811 * 5413 * 858631 * 82909741 * 179945861 * 870724896640313805796261
9601,5,4,x^20 + x^19 + 37,2^9 * 3 * 5^3 * 11 * 17 * 61 * 101 * 571 * 4801 * 25541 * 256031 * 575401 * 858631 * 866161 * 1488901 * 2711153 * 179945861 * 35933504424941
9601,6,2,x^12 + x^11 + 166,2^9 * 3^2 * 5^2 * 7 * 13 * 17 * 193 * 811 * 4801 * 5413 * 2711153 * 92169601 * 3386610205189
9601,6,3,x^18 + x^17 + 134,2^8 * 3^3 * 5^2 * 7 * 19 * 811 * 1279 * 4801 * 5413 * 64279 * 7023043 * 92169601 * 1735019574733 * 10743688747172614501
9601,7,2,x^14 + x^13 + 118,2^8 * 3 * 5^2 * 113 * 3767 * 4801 * 20287 * 450563 * 4084270206059 * 38604306673457090623
9601,8,2,x^16 + x^15 + 67,2^11 * 3 * 5^2 * 17 * 353 * 1201 * 2417 * 4801 * 2711153 * 10021164017 * 1930748121697 * 7735697711622449
9601,9,2,x^18 + x^17 + 134,2^8 * 3^3 * 5^2 * 7 * 19 * 811 * 1279 * 4801 * 5413 * 64279 * 7023043 * 92169601 * 1735019574733 * 10743688747172614501
9601,10,2,x^20 + x^19 + 37,2^9 * 3 * 5^3 * 11 * 17 * 61 * 101 * 571 * 4801 * 25541 * 256031 * 575401 * 858631 * 866161 * 1488901 * 2711153 * 179945861 * 35933504424941
