p,n,poly,factorization
983,2,x^2 + x + 11,2^4 * 3 * 41 * 491
983,3,x^3 + x^2 + 2,2 * 103 * 491 * 9391
983,4,x^4 + x^3 + 26,2^5 * 3 * 5 * 13 * 41 * 491 * 7433
983,5,x^5 + x^4 + 2,2 * 11 * 491 * 84969569171
983,6,x^6 + x^5 + 10,2^4 * 3^2 * 7 * 41 * 43 * 103 * 491 * 1069 * 9391
983,7,x^7 + x^6 + 2,2 * 491 * 8009 * 112767731336177
983,8,x^8 + x^7 + 45,2^6 * 3 * 5 * 13 * 41 * 491 * 7433 * 31649 * 14751089
983,9,x^9 + x^8 + 4,2 * 103 * 491 * 9391 * 53941267 * 16726303171
983,10,x^10 + x^9 + 5,2^4 * 3 * 11 * 41 * 491 * 631 * 6871 * 215141 * 84969569171
983,11,x^11 + x^10 + 8,2 * 89 * 491 * 9475174168440417580450567217
983,12,x^12 + x^11 + 61,2^5 * 3^2 * 5 * 7 * 13 * 41 * 43 * 103 * 491 * 1069 * 7433 * 9391 * 138937 * 6720409
983,13,x^13 + x^12 + 150,2 * 313 * 491 * 859 * 147083 * 20605552471064840025569681
983,14,x^14 + x^13 + 29,2^4 * 3 * 41 * 491 * 8009 * 25747 * 35006838691861 * 112767731336177
983,15,x^15 + x^14 + 23,2 * 11 * 103 * 491 * 9391 * 84969569171 * 870935740608906164343841
983,16,x^16 + x^15 + 70,2^7 * 3 * 5 * 13 * 17 * 41 * 491 * 577 * 1153 * 7433 * 22481 * 31649 * 119089 * 14396497 * 14751089
983,17,x^17 + x^16 + 57,2 * 491 * 11867 * 60589 * 1272451 * 16255571 * 51158793249078911790871927
983,18,x^18 + x^17 + 78,2^4 * 3^3 * 7 * 19 * 37 * 41 * 43 * 103 * 491 * 1069 * 9391 * 53941267 * 16726303171 * 427803690550087
983,19,x^19 + x^18 + 24,2 * 491 * 12503 * 58801867595740485677578009886668034665015134049151
983,20,x^20 + x^19 + 45,2^5 * 3 * 5^2 * 11 * 13 * 41 * 491 * 631 * 3221 * 6871 * 7433 * 215141 * 4371644861 * 12382892141 * 84969569171
983,21,x^21 + x^20 + 25,2 * 103 * 127 * 491 * 8009 * 9391 * 1261387 * 112767731336177 * 5076309730354161307792470541
983,22,x^22 + x^21 + 40,2^4 * 3 * 23 * 41 * 67 * 89 * 491 * 28513 * 157748251 * 121418116650469 * 9475174168440417580450567217
983,23,x^23 + x^22 + 50,2 * 491 * 599 * 11317 * 15334622101 * 6603713239917102756894755753314147503697051887431
983,24,x^24 + x^23 + 26,2^6 * 3^2 * 5 * 7 * 13 * 41 * 43 * 103 * 491 * 1069 * 7433 * 9391 * 31649 * 138937 * 2840209 * 6720409 * 14751089 * 306957213229607569
983,25,x^25 + x^24 + 2,2 * 11 * 491 * 104851 * 298415851 * 84969569171 * 22681715144059456115829975296118901668501943201
983,26,x^26 + x^25 + 95,2^4 * 3 * 41 * 53 * 313 * 491 * 859 * 147083 * 20605552471064840025569681 * 15343511521779832499913396340017257
