p,e,n,poly,factorization
5101,1,2,x^2 + x + 11,2^3 * 3 * 5^2 * 17 * 2551
5101,1,3,x^3 + x^2 + 6,2^2 * 3^2 * 5^2 * 17 * 73 * 151 * 787
5101,1,4,x^4 + x^3 + 11,2^4 * 3 * 5^2 * 13 * 17 * 2551 * 1000777
5101,1,5,x^5 + x^4 + 33,2^2 * 3 * 5^3 * 17 * 3911 * 5021 * 6896971
5101,1,6,x^6 + x^5 + 63,2^3 * 3^2 * 5^2 * 7 * 17 * 73 * 139 * 151 * 787 * 2551 * 26737
5101,1,7,x^7 + x^6 + 6,2^2 * 3 * 5^2 * 17 * 113 * 1093 * 142665342445779623
5101,1,8,x^8 + x^7 + 11,2^5 * 3 * 5^2 * 13 * 17 * 953 * 2551 * 1000777 * 355220808017
5101,1,9,x^9 + x^8 + 63,2^2 * 3^3 * 5^2 * 17 * 19 * 73 * 151 * 787 * 1696609 * 5231827 * 34819453
5101,1,10,x^10 + x^9 + 21,2^3 * 3 * 5^3 * 11 * 17 * 2551 * 3911 * 5021 * 6521 * 12641 * 746531 * 6896971
5101,1,11,x^11 + x^10 + 11,2^2 * 3 * 5^2 * 17 * 23 * 67 * 2531 * 2707 * 22792572287 * 49574917740254149
5101,1,12,x^12 + x^11 + 39,2^4 * 3^2 * 5^2 * 7 * 13 * 17 * 73 * 139 * 151 * 787 * 2551 * 26737 * 1000777 * 677050834060201
5101,1,13,x^13 + x^12 + 118,2^2 * 3 * 5^2 * 17 * 53 * 677 * 9283 * 170918342625804047 * 5452648073255392673
5101,1,14,x^14 + x^13 + 120,2^3 * 3 * 5^2 * 17 * 43 * 113 * 1093 * 2551 * 142665342445779623 * 409617360627809235007
5101,1,15,x^15 + x^14 + 197,2^2 * 3^2 * 5^3 * 17 * 73 * 151 * 787 * 3911 * 5021 * 161221 * 6896971 * 43456329601 * 65415819733981
5101,1,16,x^16 + x^15 + 33,2^6 * 3 * 5^2 * 13 * 17 * 953 * 2551 * 1000777 * 102000599297 * 355220808017 * 2247035165944818833
5101,1,17,x^17 + x^16 + 162,2^2 * 3 * 5^2 * 17^2 * 613 * 816400698370907917 * 24703447206840047787507348356282278081
5101,1,18,x^18 + x^17 + 55,2^3 * 3^3 * 5^2 * 7 * 17 * 19 * 73 * 139 * 151 * 787 * 2551 * 26737 * 1696609 * 5231827 * 34819453 * 393203683 * 44803749883447
5101,1,19,x^19 + x^18 + 162,2^2 * 3 * 5^2 * 17 * 347274091708929193 * 15747390128265785146167013746596492717737981228783
5101,1,20,x^20 + x^19 + 11,2^4 * 3 * 5^3 * 11 * 13 * 17 * 61 * 241 * 2551 * 3911 * 5021 * 6521 * 12641 * 746531 * 1000777 * 6896971 * 14340900181 * 2174299074709921
5101,1,21,x^21 + x^20 + 139,2^2 * 3^2 * 5^2 * 17 * 73 * 113 * 151 * 547 * 787 * 1093 * 35354834218159 * 142665342445779623 * 16045106477201579053501762237
5101,2,2,x^4 + x^3 + 11,2^4 * 3 * 5^2 * 13 * 17 * 2551 * 1000777
