p,e,n,poly,factorization
7853,1,2,x^2 + x + 2,2^3 * 3 * 7 * 11 * 13 * 17 * 151
7853,1,3,x^3 + x^2 + 2,2^2 * 13 * 151 * 199 * 309937
7853,1,4,x^4 + x^3 + 12,2^4 * 3 * 5 * 7 * 11 * 13 * 17 * 149 * 151 * 41389
7853,1,5,x^5 + x^4 + 2,2^2 * 13 * 151 * 431 * 5651 * 20551 * 75991
7853,1,6,x^6 + x^5 + 28,2^3 * 3^2 * 7 * 11 * 13 * 17 * 151 * 199 * 2377 * 8647 * 309937
7853,1,7,x^7 + x^6 + 7,2^2 * 13 * 29 * 151 * 76561577 * 105647694227671
7853,1,8,x^8 + x^7 + 110,2^5 * 3 * 5 * 7 * 11 * 13 * 17 * 149 * 151 * 32057 * 41389 * 80809 * 734057
7853,1,9,x^9 + x^8 + 2,2^2 * 13 * 19 * 37 * 151 * 199 * 9091 * 309937 * 36698355375807259
7853,1,10,x^10 + x^9 + 18,2^3 * 3 * 7 * 11 * 13 * 17 * 151 * 431 * 5651 * 20551 * 75991 * 3802656444435161
7853,1,11,x^11 + x^10 + 7,2^2 * 13 * 67 * 151 * 20549 * 4615601 * 49604501 * 216927239 * 13046149579
7853,1,12,x^12 + x^11 + 63,2^4 * 3^2 * 5 * 7 * 11 * 13 * 17 * 149 * 151 * 199 * 2377 * 8647 * 41389 * 309937 * 3803140612543273
7853,1,13,x^13 + x^12 + 58,2^2 * 13^2 * 151 * 33931 * 566567 * 220136060034086052331428579600314861
7853,1,14,x^14 + x^13 + 147,2^3 * 3 * 7^2 * 11 * 13 * 17 * 29 * 43 * 151 * 659 * 1933 * 18520181 * 33023971 * 76561577 * 105647694227671
7853,1,15,x^15 + x^14 + 39,2^2 * 13 * 31 * 151 * 199 * 431 * 5651 * 20551 * 75991 * 309937 * 5150251 * 26707146721 * 3391656738061
7853,1,16,x^16 + x^15 + 133,2^6 * 3 * 5 * 7 * 11 * 13 * 17 * 149 * 151 * 449 * 32057 * 41389 * 80809 * 734057 * 16106769474223170440633525969
7853,1,17,x^17 + x^16 + 58,2^2 * 13 * 151 * 409 * 511565864919640154849406579779227743878078795403055860950809
7853,1,18,x^18 + x^17 + 74,2^3 * 3^3 * 7 * 11 * 13 * 17 * 19 * 37 * 151 * 199 * 2377 * 6211 * 8647 * 9091 * 309937 * 36698355375807259 * 12587248341663739741
7853,1,19,x^19 + x^18 + 2,2^2 * 13 * 151 * 25428634911095247803741597 * 507426348046408816751494892798354547171716339
7853,1,20,x^20 + x^19 + 231,2^4 * 3 * 5^2 * 7 * 11 * 13 * 17 * 149 * 151 * 431 * 5651 * 8821 * 20551 * 41389 * 75991 * 151201 * 3802656444435161 * 2168913753400692846761
7853,2,2,x^4 + x^3 + 12,2^4 * 3 * 5 * 7 * 11 * 13 * 17 * 149 * 151 * 41389
7853,2,3,x^6 + x^5 + 28,2^3 * 3^2 * 7 * 11 * 13 * 17 * 151 * 199 * 2377 * 8647 * 309937
7853,2,4,x^8 + x^7 + 110,2^5 * 3 * 5 * 7 * 11 * 13 * 17 * 149 * 151 * 32057 * 41389 * 80809 * 734057
7853,2,5,x^10 + x^9 + 18,2^3 * 3 * 7 * 11 * 13 * 17 * 151 * 431 * 5651 * 20551 * 75991 * 3802656444435161
7853,2,6,x^12 + x^11 + 63,2^4 * 3^2 * 5 * 7 * 11 * 13 * 17 * 149 * 151 * 199 * 2377 * 8647 * 41389 * 309937 * 3803140612543273
7853,2,7,x^14 + x^13 + 147,2^3 * 3 * 7^2 * 11 * 13 * 17 * 29 * 43 * 151 * 659 * 1933 * 18520181 * 33023971 * 76561577 * 105647694227671
7853,2,8,x^16 + x^15 + 133,2^6 * 3 * 5 * 7 * 11 * 13 * 17 * 149 * 151 * 449 * 32057 * 41389 * 80809 * 734057 * 16106769474223170440633525969
7853,2,9,x^18 + x^17 + 74,2^3 * 3^3 * 7 * 11 * 13 * 17 * 19 * 37 * 151 * 199 * 2377 * 6211 * 8647 * 9091 * 309937 * 36698355375807259 * 12587248341663739741
7853,2,10,x^20 + x^19 + 231,2^4 * 3 * 5^2 * 7 * 11 * 13 * 17 * 149 * 151 * 431 * 5651 * 8821 * 20551 * 41389 * 75991 * 151201 * 3802656444435161 * 2168913753400692846761
7853,3,2,x^6 + x^5 + 28,2^3 * 3^2 * 7 * 11 * 13 * 17 * 151 * 199 * 2377 * 8647 * 309937
7853,3,3,x^9 + x^8 + 2,2^2 * 13 * 19 * 37 * 151 * 199 * 9091 * 309937 * 36698355375807259
7853,3,4,x^12 + x^11 + 63,2^4 * 3^2 * 5 * 7 * 11 * 13 * 17 * 149 * 151 * 199 * 2377 * 8647 * 41389 * 309937 * 3803140612543273
7853,3,5,x^15 + x^14 + 39,2^2 * 13 * 31 * 151 * 199 * 431 * 5651 * 20551 * 75991 * 309937 * 5150251 * 26707146721 * 3391656738061
7853,3,6,x^18 + x^17 + 74,2^3 * 3^3 * 7 * 11 * 13 * 17 * 19 * 37 * 151 * 199 * 2377 * 6211 * 8647 * 9091 * 309937 * 36698355375807259 * 12587248341663739741
7853,4,2,x^8 + x^7 + 110,2^5 * 3 * 5 * 7 * 11 * 13 * 17 * 149 * 151 * 32057 * 41389 * 80809 * 734057
7853,4,3,x^12 + x^11 + 63,2^4 * 3^2 * 5 * 7 * 11 * 13 * 17 * 149 * 151 * 199 * 2377 * 8647 * 41389 * 309937 * 3803140612543273
7853,4,4,x^16 + x^15 + 133,2^6 * 3 * 5 * 7 * 11 * 13 * 17 * 149 * 151 * 449 * 32057 * 41389 * 80809 * 734057 * 16106769474223170440633525969
7853,4,5,x^20 + x^19 + 231,2^4 * 3 * 5^2 * 7 * 11 * 13 * 17 * 149 * 151 * 431 * 5651 * 8821 * 20551 * 41389 * 75991 * 151201 * 3802656444435161 * 2168913753400692846761
7853,5,2,x^10 + x^9 + 18,2^3 * 3 * 7 * 11 * 13 * 17 * 151 * 431 * 5651 * 20551 * 75991 * 3802656444435161
7853,5,3,x^15 + x^14 + 39,2^2 * 13 * 31 * 151 * 199 * 431 * 5651 * 20551 * 75991 * 309937 * 5150251 * 26707146721 * 3391656738061
7853,5,4,x^20 + x^19 + 231,2^4 * 3 * 5^2 * 7 * 11 * 13 * 17 * 149 * 151 * 431 * 5651 * 8821 * 20551 * 41389 * 75991 * 151201 * 3802656444435161 * 2168913753400692846761
7853,6,2,x^12 + x^11 + 63,2^4 * 3^2 * 5 * 7 * 11 * 13 * 17 * 149 * 151 * 199 * 2377 * 8647 * 41389 * 309937 * 3803140612543273
7853,6,3,x^18 + x^17 + 74,2^3 * 3^3 * 7 * 11 * 13 * 17 * 19 * 37 * 151 * 199 * 2377 * 6211 * 8647 * 9091 * 309937 * 36698355375807259 * 12587248341663739741
7853,7,2,x^14 + x^13 + 147,2^3 * 3 * 7^2 * 11 * 13 * 17 * 29 * 43 * 151 * 659 * 1933 * 18520181 * 33023971 * 76561577 * 105647694227671
7853,8,2,x^16 + x^15 + 133,2^6 * 3 * 5 * 7 * 11 * 13 * 17 * 149 * 151 * 449 * 32057 * 41389 * 80809 * 734057 * 16106769474223170440633525969
7853,9,2,x^18 + x^17 + 74,2^3 * 3^3 * 7 * 11 * 13 * 17 * 19 * 37 * 151 * 199 * 2377 * 6211 * 8647 * 9091 * 309937 * 36698355375807259 * 12587248341663739741
7853,10,2,x^20 + x^19 + 231,2^4 * 3 * 5^2 * 7 * 11 * 13 * 17 * 149 * 151 * 431 * 5651 * 8821 * 20551 * 41389 * 75991 * 151201 * 3802656444435161 * 2168913753400692846761
