p,n,poly,factorization
6329,2,x^2 + x + 12,2^4 * 3 * 5 * 7 * 113 * 211
6329,3,x^3 + x^2 + 15,2^3 * 7 * 31 * 103 * 113 * 12547
6329,4,x^4 + x^3 + 26,2^5 * 3 * 5 * 7 * 113 * 211 * 20028121
6329,5,x^5 + x^4 + 21,2^3 * 7 * 11 * 113 * 25471 * 5727568961
6329,6,x^6 + x^5 + 66,2^4 * 3^2 * 5 * 7 * 31 * 103 * 113 * 211 * 12547 * 13349971
6329,7,x^7 + x^6 + 12,2^3 * 7^2 * 29 * 113 * 316652675096654594237
6329,8,x^8 + x^7 + 12,2^6 * 3 * 5 * 7 * 73 * 113 * 211 * 20028121 * 10989742760617
6329,9,x^9 + x^8 + 12,2^3 * 7 * 31 * 103 * 113 * 12547 * 64270336544156335554811
6329,10,x^10 + x^9 + 65,2^4 * 3 * 5^2 * 7 * 11 * 113 * 211 * 911 * 25471 * 162251 * 2170681 * 5727568961
6329,11,x^11 + x^10 + 60,2^3 * 7 * 23 * 113 * 4951 * 675797 * 1340239952392853207247472471
6329,12,x^12 + x^11 + 54,2^5 * 3^2 * 5 * 7 * 13 * 31 * 103 * 113 * 211 * 1021 * 2557 * 12547 * 13349971 * 20028121 * 47275981
6329,13,x^13 + x^12 + 24,2^3 * 7 * 113 * 4273748918977503941 * 966675628238406329228460281
6329,14,x^14 + x^13 + 41,2^4 * 3 * 5 * 7^2 * 29 * 43 * 113 * 211 * 2731 * 7613677 * 71871606997 * 316652675096654594237
6329,15,x^15 + x^14 + 165,2^3 * 7 * 11 * 31 * 103 * 113 * 12547 * 25471 * 57586801 * 5727568961 * 44698112729058267248881
6329,16,x^16 + x^15 + 287,2^7 * 3 * 5 * 7 * 17 * 73 * 113 * 211 * 20028121 * 10989742760617 * 75718473228049365373478650193
6329,17,x^17 + x^16 + 65,2^3 * 7 * 113 * 5609423 * 1181712869057308254333204102573126842099007284537959007
6329,18,x^18 + x^17 + 21,2^4 * 3^3 * 5 * 7 * 19 * 31 * 103 * 113 * 211 * 1063 * 12547 * 345727 * 1000081 * 3067849 * 13349971 * 64270336544156335554811
6329,19,x^19 + x^18 + 82,2^3 * 7 * 113 * 265521900138169596318128822765562043787051378784655044487988214255931
6329,20,x^20 + x^19 + 238,2^5 * 3 * 5^2 * 7 * 11 * 113 * 211 * 911 * 4861 * 25471 * 48541 * 162251 * 2170681 * 20028121 * 44181961 * 5727568961 * 246945676207921
6329,21,x^21 + x^20 + 26,2^3 * 7^2 * 29 * 31 * 103 * 113 * 3613 * 12547 * 19867 * 582541 * 3202723063 * 316652675096654594237 * 30839433048884663919997
