p,r,n,poly,factorization
3907,1,2,x^2 + x + 5,2^3 * 3^2 * 7 * 31 * 977
3907,1,3,x^3 + x^2 + 6,2 * 3^3 * 7 * 31 * 5089519
3907,1,4,x^4 + x^3 + 5,2^4 * 3^2 * 5^2 * 7 * 31 * 397 * 769 * 977
3907,1,5,x^5 + x^4 + 19,2 * 3^2 * 7 * 31 * 571 * 408177168731
3907,1,6,x^6 + x^5 + 30,2^3 * 3^3 * 7 * 19 * 31 * 43 * 977 * 18679 * 5089519
3907,1,7,x^7 + x^6 + 23,2 * 3^2 * 7^2 * 31 * 197 * 32186393 * 80155820431
3907,1,8,x^8 + x^7 + 48,2^5 * 3^2 * 5^2 * 7 * 31 * 397 * 569 * 769 * 977 * 6361 * 32188889
3907,1,9,x^9 + x^8 + 6,2 * 3^4 * 7 * 31 * 5089519 * 1185602790009886845031
3907,1,10,x^10 + x^9 + 17,2^3 * 3^2 * 7 * 11 * 31 * 61 * 151 * 571 * 977 * 39341 * 58441 * 408177168731
3907,1,11,x^11 + x^10 + 10,2 * 3^2 * 7 * 31 * 51307331263 * 16157191001018766568209539
3907,1,12,x^12 + x^11 + 108,2^4 * 3^3 * 5^2 * 7 * 13 * 19 * 31 * 43 * 397 * 769 * 977 * 18679 * 136849 * 5089519 * 130975069
3907,1,13,x^13 + x^12 + 25,2 * 3^2 * 7 * 31 * 184429445778748985803 * 68612279136350999395867
3907,1,14,x^14 + x^13 + 42,2^3 * 3^2 * 7^2 * 31 * 197 * 977 * 32186393 * 3895950353 * 80155820431 * 912716516531
3907,1,15,x^15 + x^14 + 6,2 * 3^3 * 7 * 31 * 571 * 102451 * 5089519 * 408177168731 * 529809712725724315363051
3907,1,16,x^16 + x^15 + 5,2^6 * 3^2 * 5^2 * 7 * 17 * 31 * 97 * 113 * 397 * 569 * 769 * 977 * 6361 * 32188889 * 145686126018596734693873
3907,1,17,x^17 + x^16 + 4,2 * 3^2 * 7 * 31 * 266663 * 2136507913 * 2702133217784723 * 1915277598880563854350030373
3907,1,18,x^18 + x^17 + 2,2^3 * 3^4 * 7 * 19 * 31 * 43 * 977 * 18679 * 5089519 * 1185602790009886845031 * 3556808369910382567807
3907,1,19,x^19 + x^18 + 6,2 * 3^2 * 7 * 31 * 419 * 1217 * 3307 * 11059 * 2413447856481048074011064402342146157093585790546943
3907,1,20,x^20 + x^19 + 281,2^4 * 3^2 * 5^3 * 7 * 11 * 31 * 61 * 101 * 151 * 397 * 571 * 769 * 977 * 39341 * 58441 * 5611275721 * 408177168731 * 19159945706843281
3907,1,21,x^21 + x^20 + 51,2 * 3^3 * 7^2 * 31 * 197 * 5089519 * 32186393 * 506412271 * 26864087209 * 80155820431 * 929679925016937016532191
3907,1,22,x^22 + x^21 + 2,2^3 * 3^2 * 7 * 23 * 31 * 977 * 11551 * 51307331263 * 16157191001018766568209539 * 3118713990765503717561437864391
3907,2,2,x^4 + x^3 + 5,2^4 * 3^2 * 5^2 * 7 * 31 * 397 * 769 * 977
3907,2,3,x^6 + x^5 + 30,2^3 * 3^3 * 7 * 19 * 31 * 43 * 977 * 18679 * 5089519
3907,2,4,x^8 + x^7 + 48,2^5 * 3^2 * 5^2 * 7 * 31 * 397 * 569 * 769 * 977 * 6361 * 32188889
3907,2,5,x^10 + x^9 + 17,2^3 * 3^2 * 7 * 11 * 31 * 61 * 151 * 571 * 977 * 39341 * 58441 * 408177168731
3907,2,6,x^12 + x^11 + 108,2^4 * 3^3 * 5^2 * 7 * 13 * 19 * 31 * 43 * 397 * 769 * 977 * 18679 * 136849 * 5089519 * 130975069
3907,2,7,x^14 + x^13 + 42,2^3 * 3^2 * 7^2 * 31 * 197 * 977 * 32186393 * 3895950353 * 80155820431 * 912716516531
3907,2,8,x^16 + x^15 + 5,2^6 * 3^2 * 5^2 * 7 * 17 * 31 * 97 * 113 * 397 * 569 * 769 * 977 * 6361 * 32188889 * 145686126018596734693873
3907,2,9,x^18 + x^17 + 2,2^3 * 3^4 * 7 * 19 * 31 * 43 * 977 * 18679 * 5089519 * 1185602790009886845031 * 3556808369910382567807
3907,2,10,x^20 + x^19 + 281,2^4 * 3^2 * 5^3 * 7 * 11 * 31 * 61 * 101 * 151 * 397 * 571 * 769 * 977 * 39341 * 58441 * 5611275721 * 408177168731 * 19159945706843281
3907,2,11,x^22 + x^21 + 2,2^3 * 3^2 * 7 * 23 * 31 * 977 * 11551 * 51307331263 * 16157191001018766568209539 * 3118713990765503717561437864391
3907,3,2,x^6 + x^5 + 30,2^3 * 3^3 * 7 * 19 * 31 * 43 * 977 * 18679 * 5089519
3907,3,3,x^9 + x^8 + 6,2 * 3^4 * 7 * 31 * 5089519 * 1185602790009886845031
3907,3,4,x^12 + x^11 + 108,2^4 * 3^3 * 5^2 * 7 * 13 * 19 * 31 * 43 * 397 * 769 * 977 * 18679 * 136849 * 5089519 * 130975069
3907,3,5,x^15 + x^14 + 6,2 * 3^3 * 7 * 31 * 571 * 102451 * 5089519 * 408177168731 * 529809712725724315363051
3907,3,6,x^18 + x^17 + 2,2^3 * 3^4 * 7 * 19 * 31 * 43 * 977 * 18679 * 5089519 * 1185602790009886845031 * 3556808369910382567807
3907,3,7,x^21 + x^20 + 51,2 * 3^3 * 7^2 * 31 * 197 * 5089519 * 32186393 * 506412271 * 26864087209 * 80155820431 * 929679925016937016532191
3907,4,2,x^8 + x^7 + 48,2^5 * 3^2 * 5^2 * 7 * 31 * 397 * 569 * 769 * 977 * 6361 * 32188889
3907,4,3,x^12 + x^11 + 108,2^4 * 3^3 * 5^2 * 7 * 13 * 19 * 31 * 43 * 397 * 769 * 977 * 18679 * 136849 * 5089519 * 130975069
3907,4,4,x^16 + x^15 + 5,2^6 * 3^2 * 5^2 * 7 * 17 * 31 * 97 * 113 * 397 * 569 * 769 * 977 * 6361 * 32188889 * 145686126018596734693873
3907,4,5,x^20 + x^19 + 281,2^4 * 3^2 * 5^3 * 7 * 11 * 31 * 61 * 101 * 151 * 397 * 571 * 769 * 977 * 39341 * 58441 * 5611275721 * 408177168731 * 19159945706843281
3907,5,2,x^10 + x^9 + 17,2^3 * 3^2 * 7 * 11 * 31 * 61 * 151 * 571 * 977 * 39341 * 58441 * 408177168731
3907,5,3,x^15 + x^14 + 6,2 * 3^3 * 7 * 31 * 571 * 102451 * 5089519 * 408177168731 * 529809712725724315363051
3907,5,4,x^20 + x^19 + 281,2^4 * 3^2 * 5^3 * 7 * 11 * 31 * 61 * 101 * 151 * 397 * 571 * 769 * 977 * 39341 * 58441 * 5611275721 * 408177168731 * 19159945706843281
3907,6,2,x^12 + x^11 + 108,2^4 * 3^3 * 5^2 * 7 * 13 * 19 * 31 * 43 * 397 * 769 * 977 * 18679 * 136849 * 5089519 * 130975069
3907,6,3,x^18 + x^17 + 2,2^3 * 3^4 * 7 * 19 * 31 * 43 * 977 * 18679 * 5089519 * 1185602790009886845031 * 3556808369910382567807
3907,7,2,x^14 + x^13 + 42,2^3 * 3^2 * 7^2 * 31 * 197 * 977 * 32186393 * 3895950353 * 80155820431 * 912716516531
3907,7,3,x^21 + x^20 + 51,2 * 3^3 * 7^2 * 31 * 197 * 5089519 * 32186393 * 506412271 * 26864087209 * 80155820431 * 929679925016937016532191
3907,8,2,x^16 + x^15 + 5,2^6 * 3^2 * 5^2 * 7 * 17 * 31 * 97 * 113 * 397 * 569 * 769 * 977 * 6361 * 32188889 * 145686126018596734693873
3907,9,2,x^18 + x^17 + 2,2^3 * 3^4 * 7 * 19 * 31 * 43 * 977 * 18679 * 5089519 * 1185602790009886845031 * 3556808369910382567807
3907,10,2,x^20 + x^19 + 281,2^4 * 3^2 * 5^3 * 7 * 11 * 31 * 61 * 101 * 151 * 397 * 571 * 769 * 977 * 39341 * 58441 * 5611275721 * 408177168731 * 19159945706843281
3907,11,2,x^22 + x^21 + 2,2^3 * 3^2 * 7 * 23 * 31 * 977 * 11551 * 51307331263 * 16157191001018766568209539 * 3118713990765503717561437864391
