p,e,n,poly,factorization
3089,1,2,x^2 + x + 21,2^5 * 3 * 5 * 103 * 193
3089,1,3,x^3 + x^2 + 3,2^4 * 7 * 19 * 43 * 193 * 1669
3089,1,4,x^4 + x^3 + 37,2^6 * 3 * 5 * 13 * 103 * 193 * 366997
3089,1,5,x^5 + x^4 + 21,2^4 * 11 * 193 * 13721 * 603439591
3089,1,6,x^6 + x^5 + 23,2^5 * 3^2 * 5 * 7 * 19 * 43 * 103 * 193 * 1669 * 3179611
3089,1,7,x^7 + x^6 + 24,2^4 * 193 * 1303 * 89237 * 316793 * 23592997
3089,1,8,x^8 + x^7 + 93,2^7 * 3 * 5 * 13 * 41 * 103 * 193 * 366997 * 1110344589881
3089,1,9,x^9 + x^8 + 57,2^4 * 7 * 19 * 43 * 193 * 1669 * 2251 * 385950808308334681
3089,1,10,x^10 + x^9 + 17,2^5 * 3 * 5^2 * 11 * 103 * 193 * 421 * 1021 * 13721 * 42349981 * 603439591
3089,1,11,x^11 + x^10 + 3,2^4 * 193 * 727 * 7019 * 410587 * 35742257 * 1056629857530853
3089,1,12,x^12 + x^11 + 15,2^6 * 3^2 * 5 * 7 * 13 * 19 * 43 * 103 * 193 * 1129 * 1669 * 366997 * 3179611 * 80645037049
3089,1,13,x^13 + x^12 + 3,2^4 * 53 * 79 * 193 * 7888583 * 20845656829531 * 1096574069763829411
3089,1,14,x^14 + x^13 + 75,2^5 * 3 * 5 * 103 * 193 * 1303 * 1877 * 89237 * 316793 * 23592997 * 57893767 * 7992281963
3089,1,15,x^15 + x^14 + 15,2^4 * 7 * 11 * 19 * 31 * 43 * 193 * 1669 * 13721 * 603439591 * 267325849726931840719697311
3089,1,16,x^16 + x^15 + 58,2^8 * 3 * 5 * 13 * 17 * 41 * 103 * 193 * 241 * 1009 * 28289 * 366997 * 31141681 * 1138142113 * 1110344589881
3089,1,17,x^17 + x^16 + 92,2^4 * 193 * 48179 * 151982244137 * 9388074232901840319255691046899368253747
3089,1,18,x^18 + x^17 + 42,2^5 * 3^3 * 5 * 7 * 19 * 43 * 103 * 193 * 1669 * 2251 * 3179611 * 3641563 * 3787237 * 20997901 * 385950808308334681
3089,1,19,x^19 + x^18 + 83,2^4 * 193 * 457 * 848579 * 242896556587 * 246070534441 * 20867809885589 * 1356115387950287719
3089,1,20,x^20 + x^19 + 66,2^6 * 3 * 5^2 * 11 * 13 * 103 * 193 * 421 * 1021 * 6701 * 13721 * 366997 * 42349981 * 603439591 * 1330229261 * 929987489242681
3089,1,21,x^21 + x^20 + 113,2^4 * 7^2 * 19 * 43 * 193 * 1303 * 1669 * 89237 * 316793 * 23592997 * 1599887353 * 67373147606334409870952364054991
3089,1,22,x^22 + x^21 + 6,2^5 * 3 * 5 * 23 * 103 * 193 * 727 * 7019 * 410587 * 35742257 * 1056629857530853 * 3438038026275623588128393255726807
3089,2,2,x^4 + x^3 + 37,2^6 * 3 * 5 * 13 * 103 * 193 * 366997
