p,e,n,poly,factorization
9323,1,2,x^2 + x + 2,2^3 * 3^2 * 7 * 37 * 59 * 79
9323,1,3,x^3 + x^2 + 9,2 * 59 * 79 * 86927653
9323,1,4,x^4 + x^3 + 17,2^4 * 3^2 * 5 * 7 * 37 * 59 * 79 * 8691833
9323,1,5,x^5 + x^4 + 11,2 * 41 * 59 * 79 * 701 * 262885993621
9323,1,6,x^6 + x^5 + 13,2^3 * 3^3 * 7 * 37 * 59 * 79 * 28969669 * 86927653
9323,1,7,x^7 + x^6 + 9,2 * 43^2 * 59 * 79 * 7043 * 50429665953407399
9323,1,8,x^8 + x^7 + 24,2^5 * 3^2 * 5 * 7 * 37 * 59 * 79 * 2417 * 8691833 * 1562845659113
9323,1,9,x^9 + x^8 + 16,2 * 59 * 79 * 127 * 3160621 * 86927653 * 1635904560161071
9323,1,10,x^10 + x^9 + 62,2^3 * 3^2 * 7 * 11 * 31 * 37 * 41 * 59 * 79 * 701 * 197921 * 111925721 * 262885993621
9323,1,11,x^11 + x^10 + 7,2 * 23 * 59 * 79 * 89 * 4071761 * 595255349232317503083702927899
9323,1,12,x^12 + x^11 + 6,2^4 * 3^3 * 5 * 7 * 13 * 37 * 59 * 79 * 277 * 7297 * 8691833 * 28969669 * 86927653 * 287511529
9323,1,13,x^13 + x^12 + 7,2 * 59 * 79 * 599 * 8268310570859 * 87070530963831328599551305278541
9323,1,14,x^14 + x^13 + 23,2^3 * 3^2 * 7^2 * 37 * 43^2 * 59 * 79 * 4691 * 7043 * 3249107 * 6154036077253 * 50429665953407399
9323,1,15,x^15 + x^14 + 77,2 * 41 * 59 * 79 * 701 * 20731 * 50101 * 5752141 * 86927653 * 262885993621 * 9552184868023411
9323,1,16,x^16 + x^15 + 62,2^6 * 3^2 * 5 * 7 * 17^2 * 37 * 59 * 79 * 241 * 2417 * 3217 * 8691833 * 1562845659113 * 127364833403771596319377
9323,1,17,x^17 + x^16 + 44,2 * 59 * 79 * 8467 * 40195549 * 38019948487 * 251778408801546700902639124577946981855121
9323,1,18,x^18 + x^17 + 83,2^3 * 3^4 * 7 * 19 * 37 * 59 * 79 * 127 * 829 * 23563 * 44371 * 3160621 * 28969669 * 86927653 * 13291528267 * 1635904560161071
9323,1,19,x^19 + x^18 + 27,2 * 59 * 79 * 25423 * 353533361050579 * 31505886347700917053684879882153207903912987727807689
9323,1,20,x^20 + x^19 + 60,2^4 * 3^2 * 5^2 * 7 * 11 * 31 * 37 * 41 * 59 * 79 * 701 * 197921 * 8691833 * 111925721 * 7583269261 * 262885993621 * 1505285879049319676081
9323,2,2,x^4 + x^3 + 17,2^4 * 3^2 * 5 * 7 * 37 * 59 * 79 * 8691833
9323,2,3,x^6 + x^5 + 13,2^3 * 3^3 * 7 * 37 * 59 * 79 * 28969669 * 86927653
9323,2,4,x^8 + x^7 + 24,2^5 * 3^2 * 5 * 7 * 37 * 59 * 79 * 2417 * 8691833 * 1562845659113
9323,2,5,x^10 + x^9 + 62,2^3 * 3^2 * 7 * 11 * 31 * 37 * 41 * 59 * 79 * 701 * 197921 * 111925721 * 262885993621
9323,2,6,x^12 + x^11 + 6,2^4 * 3^3 * 5 * 7 * 13 * 37 * 59 * 79 * 277 * 7297 * 8691833 * 28969669 * 86927653 * 287511529
9323,2,7,x^14 + x^13 + 23,2^3 * 3^2 * 7^2 * 37 * 43^2 * 59 * 79 * 4691 * 7043 * 3249107 * 6154036077253 * 50429665953407399
9323,2,8,x^16 + x^15 + 62,2^6 * 3^2 * 5 * 7 * 17^2 * 37 * 59 * 79 * 241 * 2417 * 3217 * 8691833 * 1562845659113 * 127364833403771596319377
9323,2,9,x^18 + x^17 + 83,2^3 * 3^4 * 7 * 19 * 37 * 59 * 79 * 127 * 829 * 23563 * 44371 * 3160621 * 28969669 * 86927653 * 13291528267 * 1635904560161071
9323,2,10,x^20 + x^19 + 60,2^4 * 3^2 * 5^2 * 7 * 11 * 31 * 37 * 41 * 59 * 79 * 701 * 197921 * 8691833 * 111925721 * 7583269261 * 262885993621 * 1505285879049319676081
9323,3,2,x^6 + x^5 + 13,2^3 * 3^3 * 7 * 37 * 59 * 79 * 28969669 * 86927653
9323,3,3,x^9 + x^8 + 16,2 * 59 * 79 * 127 * 3160621 * 86927653 * 1635904560161071
9323,3,4,x^12 + x^11 + 6,2^4 * 3^3 * 5 * 7 * 13 * 37 * 59 * 79 * 277 * 7297 * 8691833 * 28969669 * 86927653 * 287511529
9323,3,5,x^15 + x^14 + 77,2 * 41 * 59 * 79 * 701 * 20731 * 50101 * 5752141 * 86927653 * 262885993621 * 9552184868023411
9323,3,6,x^18 + x^17 + 83,2^3 * 3^4 * 7 * 19 * 37 * 59 * 79 * 127 * 829 * 23563 * 44371 * 3160621 * 28969669 * 86927653 * 13291528267 * 1635904560161071
9323,4,2,x^8 + x^7 + 24,2^5 * 3^2 * 5 * 7 * 37 * 59 * 79 * 2417 * 8691833 * 1562845659113
9323,4,3,x^12 + x^11 + 6,2^4 * 3^3 * 5 * 7 * 13 * 37 * 59 * 79 * 277 * 7297 * 8691833 * 28969669 * 86927653 * 287511529
9323,4,4,x^16 + x^15 + 62,2^6 * 3^2 * 5 * 7 * 17^2 * 37 * 59 * 79 * 241 * 2417 * 3217 * 8691833 * 1562845659113 * 127364833403771596319377
9323,4,5,x^20 + x^19 + 60,2^4 * 3^2 * 5^2 * 7 * 11 * 31 * 37 * 41 * 59 * 79 * 701 * 197921 * 8691833 * 111925721 * 7583269261 * 262885993621 * 1505285879049319676081
9323,5,2,x^10 + x^9 + 62,2^3 * 3^2 * 7 * 11 * 31 * 37 * 41 * 59 * 79 * 701 * 197921 * 111925721 * 262885993621
9323,5,3,x^15 + x^14 + 77,2 * 41 * 59 * 79 * 701 * 20731 * 50101 * 5752141 * 86927653 * 262885993621 * 9552184868023411
9323,5,4,x^20 + x^19 + 60,2^4 * 3^2 * 5^2 * 7 * 11 * 31 * 37 * 41 * 59 * 79 * 701 * 197921 * 8691833 * 111925721 * 7583269261 * 262885993621 * 1505285879049319676081
9323,6,2,x^12 + x^11 + 6,2^4 * 3^3 * 5 * 7 * 13 * 37 * 59 * 79 * 277 * 7297 * 8691833 * 28969669 * 86927653 * 287511529
9323,6,3,x^18 + x^17 + 83,2^3 * 3^4 * 7 * 19 * 37 * 59 * 79 * 127 * 829 * 23563 * 44371 * 3160621 * 28969669 * 86927653 * 13291528267 * 1635904560161071
9323,7,2,x^14 + x^13 + 23,2^3 * 3^2 * 7^2 * 37 * 43^2 * 59 * 79 * 4691 * 7043 * 3249107 * 6154036077253 * 50429665953407399
9323,8,2,x^16 + x^15 + 62,2^6 * 3^2 * 5 * 7 * 17^2 * 37 * 59 * 79 * 241 * 2417 * 3217 * 8691833 * 1562845659113 * 127364833403771596319377
9323,9,2,x^18 + x^17 + 83,2^3 * 3^4 * 7 * 19 * 37 * 59 * 79 * 127 * 829 * 23563 * 44371 * 3160621 * 28969669 * 86927653 * 13291528267 * 1635904560161071
9323,10,2,x^20 + x^19 + 60,2^4 * 3^2 * 5^2 * 7 * 11 * 31 * 37 * 41 * 59 * 79 * 701 * 197921 * 8691833 * 111925721 * 7583269261 * 262885993621 * 1505285879049319676081
