p,e,n,poly,factorization
9479,1,2,x^2 + x + 14,2^4 * 3 * 5 * 7 * 79 * 677
9479,1,3,x^3 + x^2 + 3,2 * 7 * 677 * 1873 * 47977
9479,1,4,x^4 + x^3 + 13,2^5 * 3 * 5 * 7 * 79 * 677 * 5009 * 8969
9479,1,5,x^5 + x^4 + 5,2 * 7 * 677 * 68161 * 118456789681
9479,1,6,x^6 + x^5 + 38,2^4 * 3^2 * 5 * 7 * 79 * 677 * 1873 * 3547 * 8443 * 47977
9479,1,7,x^7 + x^6 + 18,2 * 7^2 * 29 * 677 * 3573756189999909450587
9479,1,8,x^8 + x^7 + 13,2^6 * 3 * 5 * 7 * 79 * 677 * 2441 * 5009 * 8969 * 1653683213801
9479,1,9,x^9 + x^8 + 36,2 * 7 * 19 * 37 * 109 * 677 * 1873 * 47977 * 658477 * 715681 * 20087839
9479,1,10,x^10 + x^9 + 65,2^4 * 3 * 5^2 * 7 * 11 * 79 * 677 * 68161 * 118456789681 * 146771451596531
9479,1,11,x^11 + x^10 + 2,2 * 7 * 23 * 89 * 677 * 903673 * 31601078213 * 100193604674295101267
9479,1,12,x^12 + x^11 + 19,2^5 * 3^2 * 5 * 7 * 13 * 79 * 677 * 1873 * 3547 * 5009 * 8443 * 8969 * 47977 * 95413 * 6508773889
9479,1,13,x^13 + x^12 + 10,2 * 7 * 521 * 677 * 1301 * 18408001757777795671 * 42176878165143266136931
9479,1,14,x^14 + x^13 + 35,2^4 * 3 * 5 * 7^2 * 29 * 79 * 677 * 49043 * 14789459317304270789 * 3573756189999909450587
9479,1,15,x^15 + x^14 + 16,2 * 7 * 677 * 1621 * 1873 * 47977 * 68161 * 89041 * 1191691 * 118456789681 * 378893944249281031
9479,1,16,x^16 + x^15 + 69,2^7 * 3 * 5 * 7 * 17 * 79 * 97 * 677 * 2441 * 5009 * 8969 * 1653683213801 * 19762848201123419923348957169
9479,1,17,x^17 + x^16 + 24,2 * 7 * 307 * 677 * 13839098986575431561820541108605486741894874702452920114488123
9479,1,18,x^18 + x^17 + 195,2^4 * 3^3 * 5 * 7 * 19 * 37 * 79 * 109 * 677 * 1567 * 1873 * 3331 * 3547 * 8443 * 47977 * 658477 * 715681 * 7441669 * 20087839 * 6225007897
9479,1,19,x^19 + x^18 + 81,2 * 7 * 677 * 2357 * 7533349 * 9189598673672191 * 2339521400531806295537661105248720355702109487
9479,1,20,x^20 + x^19 + 168,2^5 * 3 * 5^2 * 7 * 11 * 41 * 61 * 79 * 677 * 5009 * 8969 * 68161 * 118456789681 * 146771451596531 * 26060724766856887292882956781
9479,2,2,x^4 + x^3 + 13,2^5 * 3 * 5 * 7 * 79 * 677 * 5009 * 8969
9479,2,3,x^6 + x^5 + 38,2^4 * 3^2 * 5 * 7 * 79 * 677 * 1873 * 3547 * 8443 * 47977
9479,2,4,x^8 + x^7 + 13,2^6 * 3 * 5 * 7 * 79 * 677 * 2441 * 5009 * 8969 * 1653683213801
9479,2,5,x^10 + x^9 + 65,2^4 * 3 * 5^2 * 7 * 11 * 79 * 677 * 68161 * 118456789681 * 146771451596531
9479,2,6,x^12 + x^11 + 19,2^5 * 3^2 * 5 * 7 * 13 * 79 * 677 * 1873 * 3547 * 5009 * 8443 * 8969 * 47977 * 95413 * 6508773889
9479,2,7,x^14 + x^13 + 35,2^4 * 3 * 5 * 7^2 * 29 * 79 * 677 * 49043 * 14789459317304270789 * 3573756189999909450587
9479,2,8,x^16 + x^15 + 69,2^7 * 3 * 5 * 7 * 17 * 79 * 97 * 677 * 2441 * 5009 * 8969 * 1653683213801 * 19762848201123419923348957169
9479,2,9,x^18 + x^17 + 195,2^4 * 3^3 * 5 * 7 * 19 * 37 * 79 * 109 * 677 * 1567 * 1873 * 3331 * 3547 * 8443 * 47977 * 658477 * 715681 * 7441669 * 20087839 * 6225007897
9479,2,10,x^20 + x^19 + 168,2^5 * 3 * 5^2 * 7 * 11 * 41 * 61 * 79 * 677 * 5009 * 8969 * 68161 * 118456789681 * 146771451596531 * 26060724766856887292882956781
9479,3,2,x^6 + x^5 + 38,2^4 * 3^2 * 5 * 7 * 79 * 677 * 1873 * 3547 * 8443 * 47977
9479,3,3,x^9 + x^8 + 36,2 * 7 * 19 * 37 * 109 * 677 * 1873 * 47977 * 658477 * 715681 * 20087839
9479,3,4,x^12 + x^11 + 19,2^5 * 3^2 * 5 * 7 * 13 * 79 * 677 * 1873 * 3547 * 5009 * 8443 * 8969 * 47977 * 95413 * 6508773889
9479,3,5,x^15 + x^14 + 16,2 * 7 * 677 * 1621 * 1873 * 47977 * 68161 * 89041 * 1191691 * 118456789681 * 378893944249281031
