p,n,poly,factorization
1481,2,x^2 + x + 3,2^4 * 3 * 5 * 13 * 19 * 37
1481,3,x^3 + x^2 + 19,2^3 * 5 * 7 * 37 * 313549
1481,4,x^4 + x^3 + 51,2^5 * 3 * 5 * 13 * 19 * 37 * 229 * 4789
1481,5,x^5 + x^4 + 31,2^3 * 5^2 * 37 * 962816607761
1481,6,x^6 + x^5 + 84,2^4 * 3^2 * 5 * 7 * 13 * 19 * 37 * 109 * 6703 * 313549
1481,7,x^7 + x^6 + 30,2^3 * 5 * 37 * 953 * 2087 * 265007 * 20033231
1481,8,x^8 + x^7 + 38,2^6 * 3 * 5 * 13 * 17 * 19 * 37 * 229 * 1409 * 4789 * 100422337
1481,9,x^9 + x^8 + 12,2^3 * 5 * 7 * 37 * 313549 * 6979789 * 1511778126007
1481,10,x^10 + x^9 + 6,2^4 * 3 * 5^2 * 11 * 13 * 19 * 37 * 821 * 532342631 * 962816607761
1481,11,x^11 + x^10 + 29,2^3 * 5 * 23 * 37 * 397 * 80917 * 68752075401888846705893
1481,12,x^12 + x^11 + 29,2^5 * 3^2 * 5 * 7 * 13 * 19 * 37 * 109 * 193 * 229 * 4789 * 6703 * 313549 * 24926581777
1481,13,x^13 + x^12 + 12,2^3 * 5 * 37 * 525773 * 103395319 * 2049532870240771467228119
1481,14,x^14 + x^13 + 22,2^4 * 3 * 5 * 13 * 19 * 37 * 953 * 2087 * 23003 * 265007 * 20033231 * 458408568264347
1481,15,x^15 + x^14 + 15,2^3 * 5^2 * 7 * 37 * 313549 * 662551 * 962816607761 * 34908228603990526471
1481,16,x^16 + x^15 + 124,2^7 * 3 * 5 * 13 * 17 * 19 * 37 * 229 * 769 * 1409 * 3217 * 4337 * 4789 * 6961 * 152753 * 1014337 * 100422337
1481,17,x^17 + x^16 + 78,2^3 * 5 * 37 * 536011712269013105976705511448405866913503189513297
1481,18,x^18 + x^17 + 53,2^4 * 3^3 * 5 * 7 * 13 * 19 * 37 * 109 * 6703 * 26209 * 313549 * 2491453 * 6979789 * 53864911 * 1511778126007
1481,19,x^19 + x^18 + 62,2^3 * 5 * 37 * 10364843 * 14316539 * 19873279 * 398670497542887478945769135707463053
1481,20,x^20 + x^19 + 158,2^5 * 3 * 5^2 * 11 * 13 * 19 * 37 * 41 * 229 * 761 * 821 * 1861 * 4789 * 532342631 * 962816607761 * 398589068275280461
1481,21,x^21 + x^20 + 76,2^3 * 5 * 7^2 * 37 * 953 * 2087 * 5167 * 12601 * 265007 * 313549 * 20033231 * 145189786309 * 1681472543128603261
1481,22,x^22 + x^21 + 43,2^4 * 3 * 5 * 13 * 19 * 23 * 37 * 89 * 397 * 80917 * 383927499913 * 1484629933348307593 * 68752075401888846705893
1481,23,x^23 + x^22 + 27,2^3 * 5 * 37 * 47 * 139 * 15641 * 55351252977048698680527066495464772284856456487535507662326571
1481,24,x^24 + x^23 + 394,2^6 * 3^2 * 5 * 7 * 13 * 17 * 19 * 37 * 73 * 109 * 193 * 229 * 1409 * 4789 * 6703 * 12841 * 67537 * 313549 * 100422337 * 24926581777 * 365575427688481
1481,25,x^25 + x^24 + 15,2^3 * 5^3 * 37 * 727501 * 962816607761 * 60872710255501 * 11637908357965395212826913290620405580149801
