p,r,n,poly,factorization
271,1,2,x^2 + x + 21,2^5 * 3^3 * 5 * 17
271,1,3,x^3 + x^2 + 2,2 * 3^4 * 5 * 24571
271,1,4,x^4 + x^3 + 38,2^6 * 3^3 * 5 * 17 * 36721
271,1,5,x^5 + x^4 + 37,2 * 3^3 * 5^2 * 251 * 4313591
271,1,6,x^6 + x^5 + 76,2^5 * 3^4 * 5 * 7 * 17 * 10453 * 24571
271,1,7,x^7 + x^6 + 2,2 * 3^3 * 5 * 9170197 * 43355341
271,1,8,x^8 + x^7 + 92,2^7 * 3^3 * 5 * 17 * 241 * 2609 * 4289 * 36721
271,1,9,x^9 + x^8 + 11,2 * 3^5 * 5 * 19 * 37 * 24571 * 187818854437
271,1,10,x^10 + x^9 + 42,2^5 * 3^3 * 5^2 * 11 * 17 * 31 * 41 * 61 * 251 * 6301 * 4313591
271,1,11,x^11 + x^10 + 45,2 * 3^3 * 5 * 23 * 89 * 2519089 * 415850359536767
271,1,12,x^12 + x^11 + 76,2^6 * 3^4 * 5 * 7 * 13 * 17 * 8353 * 10453 * 24571 * 36721 * 49669
271,1,13,x^13 + x^12 + 49,2 * 3^3 * 5 * 1093 * 14821 * 171081431 * 56824611309311
271,1,14,x^14 + x^13 + 76,2^5 * 3^3 * 5 * 17 * 399953 * 9170197 * 43355341 * 986750087
271,1,15,x^15 + x^14 + 56,2 * 3^4 * 5^2 * 251 * 24571 * 4313591 * 12288301 * 2358614593381
271,1,16,x^16 + x^15 + 71,2^8 * 3^3 * 5 * 17 * 241 * 2609 * 4289 * 36721 * 113089 * 2822593 * 45567553
271,1,17,x^17 + x^16 + 2,2 * 3^3 * 5 * 40189 * 314850970169 * 67127727457261655724157
271,1,18,x^18 + x^17 + 58,2^5 * 3^5 * 5 * 7 * 17 * 19 * 37 * 10453 * 24571 * 187818854437 * 396109924202611
271,1,19,x^19 + x^18 + 103,2 * 3^3 * 5 * 229 * 571 * 287967501587 * 1656676429800850222141055933
