p,n,poly,factorization
8803,2,x^2 + x + 13,2^3 * 3^3 * 31 * 71 * 163
8803,3,x^3 + x^2 + 15,2 * 3^4 * 7 * 163 * 3690553
8803,4,x^4 + x^3 + 5,2^4 * 3^3 * 5 * 31 * 71 * 163 * 7749281
8803,5,x^5 + x^4 + 15,2 * 3^3 * 11 * 163 * 545983426673611
8803,6,x^6 + x^5 + 32,2^3 * 3^4 * 7 * 31 * 71 * 163 * 3690553 * 77484007
8803,7,x^7 + x^6 + 16,2 * 3^3 * 29 * 163 * 379 * 10781 * 906823 * 4331265121
8803,8,x^8 + x^7 + 13,2^5 * 3^3 * 5 * 31 * 71 * 163 * 182713 * 7749281 * 16433246257
8803,9,x^9 + x^8 + 31,2 * 3^5 * 7 * 19 * 37 * 163 * 3690553 * 220651879654692817273
8803,10,x^10 + x^9 + 48,2^3 * 3^3 * 11 * 31 * 71 * 163 * 311 * 2801 * 57991 * 118861 * 545983426673611
8803,11,x^11 + x^10 + 14,2 * 3^3 * 163 * 316339 * 39312593 * 224735628382823690891767999
8803,12,x^12 + x^11 + 41,2^4 * 3^4 * 5 * 7 * 13 * 31 * 71 * 163 * 3690553 * 7749281 * 77484007 * 461933489939821
8803,13,x^13 + x^12 + 16,2 * 3^3 * 163 * 13856296897 * 15630417538220913851972301753328551913
8803,14,x^14 + x^13 + 42,2^3 * 3^3 * 29 * 31 * 71 * 163 * 379 * 10781 * 906823 * 4331265121 * 465301956988180945063747
8803,15,x^15 + x^14 + 49,2 * 3^4 * 7 * 11 * 163 * 421 * 4051 * 3690553 * 251385902071 * 84102909402121 * 545983426673611
8803,16,x^16 + x^15 + 62,2^6 * 3^3 * 5 * 17 * 31 * 71 * 163 * 20929 * 182713 * 1672753 * 7749281 * 16433246257 * 30296077451563831889
8803,17,x^17 + x^16 + 103,2 * 3^3 * 163 * 2687 * 4327113293 * 919346779332323 * 121673296848145609661511409918602217
8803,18,x^18 + x^17 + 48,2^3 * 3^5 * 7 * 19 * 31 * 37 * 71 * 163 * 3690553 * 77484007 * 220651879654692817273 * 465354814190382813233503
8803,19,x^19 + x^18 + 65,2 * 3^3 * 163 * 21634427 * 37138137443256407923 * 5978762553552049819081 * 20980950008312625330533
8803,20,x^20 + x^19 + 303,2^4 * 3^3 * 5^2 * 11 * 31 * 71 * 163 * 311 * 701 * 2801 * 28001 * 57991 * 118861 * 7749281 * 1463128741 * 251131681114541 * 545983426673611
