p,e,n,poly,factorization
8669,1,2,x^2 + x + 15,2^3 * 3 * 5 * 11 * 17^2 * 197
8669,1,3,x^3 + x^2 + 12,2^2 * 11 * 197 * 75160231
8669,1,4,x^4 + x^3 + 15,2^4 * 3 * 5 * 11 * 17^2 * 53 * 181 * 197 * 3917
8669,1,5,x^5 + x^4 + 23,2^2 * 11 * 41 * 101 * 197 * 94121 * 14492201
8669,1,6,x^6 + x^5 + 23,2^3 * 3^2 * 5 * 7 * 11 * 17^2 * 37 * 97 * 197 * 997 * 75160231
8669,1,7,x^7 + x^6 + 2,2^2 * 11 * 197 * 424486729827118404585091
8669,1,8,x^8 + x^7 + 12,2^5 * 3 * 5 * 11 * 17^2 * 53 * 181 * 197 * 3917 * 8513 * 331713680297
8669,1,9,x^9 + x^8 + 7,2^2 * 11 * 19 * 73 * 197 * 2521 * 75160231 * 121384912881151333
8669,1,10,x^10 + x^9 + 52,2^3 * 3 * 5^2 * 11 * 17^2 * 41 * 101 * 197 * 94121 * 14492201 * 1129421141399461
8669,1,11,x^11 + x^10 + 7,2^2 * 11^2 * 197 * 617 * 130731239 * 20513484773 * 131717494194380359
8669,1,12,x^12 + x^11 + 29,2^4 * 3^2 * 5 * 7 * 11 * 13 * 17^2 * 37 * 53 * 97 * 181 * 197 * 997 * 3917 * 39097 * 75160231 * 11111922901
8669,1,13,x^13 + x^12 + 28,2^2 * 11 * 197 * 42719 * 10195660723 * 413658242741588891065130722577513
8669,1,14,x^14 + x^13 + 34,2^3 * 3 * 5 * 11 * 17^2 * 197 * 3137 * 69560443 * 1944854272607 * 424486729827118404585091
8669,1,15,x^15 + x^14 + 22,2^2 * 11 * 31 * 41 * 101 * 197 * 271 * 94121 * 14492201 * 75160231 * 3796391030104410218306497921
8669,1,16,x^16 + x^15 + 2,2^6 * 3 * 5 * 11 * 17^2 * 53 * 181 * 197 * 3917 * 8513 * 134257 * 331713680297 * 118791424264032180619817953
8669,1,17,x^17 + x^16 + 12,2^2 * 11 * 137 * 197 * 1361 * 244028494667528640081451 * 22363249764996019179827697870167563
8669,1,18,x^18 + x^17 + 165,2^3 * 3^3 * 5 * 7 * 11 * 17^2 * 19 * 37 * 73 * 97 * 163 * 197 * 997 * 2521 * 75160231 * 121384912881151333 * 867970887058442871757
8669,1,19,x^19 + x^18 + 27,2^2 * 11 * 197 * 1901 * 38171952149672300423909 * 1053818129678894773977898988007362361448791319
8669,1,20,x^20 + x^19 + 12,2^4 * 3 * 5^2 * 11 * 17^2 * 41 * 53 * 101 * 181 * 197 * 3121 * 3917 * 94121 * 14492201 * 17192780508821 * 594445618541981 * 1129421141399461
8669,2,2,x^4 + x^3 + 15,2^4 * 3 * 5 * 11 * 17^2 * 53 * 181 * 197 * 3917
8669,2,3,x^6 + x^5 + 23,2^3 * 3^2 * 5 * 7 * 11 * 17^2 * 37 * 97 * 197 * 997 * 75160231
8669,2,4,x^8 + x^7 + 12,2^5 * 3 * 5 * 11 * 17^2 * 53 * 181 * 197 * 3917 * 8513 * 331713680297
8669,2,5,x^10 + x^9 + 52,2^3 * 3 * 5^2 * 11 * 17^2 * 41 * 101 * 197 * 94121 * 14492201 * 1129421141399461
8669,2,6,x^12 + x^11 + 29,2^4 * 3^2 * 5 * 7 * 11 * 13 * 17^2 * 37 * 53 * 97 * 181 * 197 * 997 * 3917 * 39097 * 75160231 * 11111922901
8669,2,7,x^14 + x^13 + 34,2^3 * 3 * 5 * 11 * 17^2 * 197 * 3137 * 69560443 * 1944854272607 * 424486729827118404585091
8669,2,8,x^16 + x^15 + 2,2^6 * 3 * 5 * 11 * 17^2 * 53 * 181 * 197 * 3917 * 8513 * 134257 * 331713680297 * 118791424264032180619817953
8669,2,9,x^18 + x^17 + 165,2^3 * 3^3 * 5 * 7 * 11 * 17^2 * 19 * 37 * 73 * 97 * 163 * 197 * 997 * 2521 * 75160231 * 121384912881151333 * 867970887058442871757
8669,2,10,x^20 + x^19 + 12,2^4 * 3 * 5^2 * 11 * 17^2 * 41 * 53 * 101 * 181 * 197 * 3121 * 3917 * 94121 * 14492201 * 17192780508821 * 594445618541981 * 1129421141399461
8669,3,2,x^6 + x^5 + 23,2^3 * 3^2 * 5 * 7 * 11 * 17^2 * 37 * 97 * 197 * 997 * 75160231
8669,3,3,x^9 + x^8 + 7,2^2 * 11 * 19 * 73 * 197 * 2521 * 75160231 * 121384912881151333
8669,3,4,x^12 + x^11 + 29,2^4 * 3^2 * 5 * 7 * 11 * 13 * 17^2 * 37 * 53 * 97 * 181 * 197 * 997 * 3917 * 39097 * 75160231 * 11111922901
8669,3,5,x^15 + x^14 + 22,2^2 * 11 * 31 * 41 * 101 * 197 * 271 * 94121 * 14492201 * 75160231 * 3796391030104410218306497921
8669,3,6,x^18 + x^17 + 165,2^3 * 3^3 * 5 * 7 * 11 * 17^2 * 19 * 37 * 73 * 97 * 163 * 197 * 997 * 2521 * 75160231 * 121384912881151333 * 867970887058442871757
8669,4,2,x^8 + x^7 + 12,2^5 * 3 * 5 * 11 * 17^2 * 53 * 181 * 197 * 3917 * 8513 * 331713680297
8669,4,3,x^12 + x^11 + 29,2^4 * 3^2 * 5 * 7 * 11 * 13 * 17^2 * 37 * 53 * 97 * 181 * 197 * 997 * 3917 * 39097 * 75160231 * 11111922901
8669,4,4,x^16 + x^15 + 2,2^6 * 3 * 5 * 11 * 17^2 * 53 * 181 * 197 * 3917 * 8513 * 134257 * 331713680297 * 118791424264032180619817953
8669,4,5,x^20 + x^19 + 12,2^4 * 3 * 5^2 * 11 * 17^2 * 41 * 53 * 101 * 181 * 197 * 3121 * 3917 * 94121 * 14492201 * 17192780508821 * 594445618541981 * 1129421141399461
8669,5,2,x^10 + x^9 + 52,2^3 * 3 * 5^2 * 11 * 17^2 * 41 * 101 * 197 * 94121 * 14492201 * 1129421141399461
8669,5,3,x^15 + x^14 + 22,2^2 * 11 * 31 * 41 * 101 * 197 * 271 * 94121 * 14492201 * 75160231 * 3796391030104410218306497921
8669,5,4,x^20 + x^19 + 12,2^4 * 3 * 5^2 * 11 * 17^2 * 41 * 53 * 101 * 181 * 197 * 3121 * 3917 * 94121 * 14492201 * 17192780508821 * 594445618541981 * 1129421141399461
8669,6,2,x^12 + x^11 + 29,2^4 * 3^2 * 5 * 7 * 11 * 13 * 17^2 * 37 * 53 * 97 * 181 * 197 * 997 * 3917 * 39097 * 75160231 * 11111922901
8669,6,3,x^18 + x^17 + 165,2^3 * 3^3 * 5 * 7 * 11 * 17^2 * 19 * 37 * 73 * 97 * 163 * 197 * 997 * 2521 * 75160231 * 121384912881151333 * 867970887058442871757
8669,7,2,x^14 + x^13 + 34,2^3 * 3 * 5 * 11 * 17^2 * 197 * 3137 * 69560443 * 1944854272607 * 424486729827118404585091
8669,8,2,x^16 + x^15 + 2,2^6 * 3 * 5 * 11 * 17^2 * 53 * 181 * 197 * 3917 * 8513 * 134257 * 331713680297 * 118791424264032180619817953
8669,9,2,x^18 + x^17 + 165,2^3 * 3^3 * 5 * 7 * 11 * 17^2 * 19 * 37 * 73 * 97 * 163 * 197 * 997 * 2521 * 75160231 * 121384912881151333 * 867970887058442871757
8669,10,2,x^20 + x^19 + 12,2^4 * 3 * 5^2 * 11 * 17^2 * 41 * 53 * 101 * 181 * 197 * 3121 * 3917 * 94121 * 14492201 * 17192780508821 * 594445618541981 * 1129421141399461
