p,r,n,poly,factorization
709,1,2,x^2 + x + 10,2^3 * 3 * 5 * 59 * 71
709,1,3,x^3 + x^2 + 2,2^2 * 3^2 * 7 * 59 * 23971
709,1,4,x^4 + x^3 + 6,2^4 * 3 * 5 * 37 * 59 * 71 * 6793
709,1,5,x^5 + x^4 + 31,2^2 * 3 * 11 * 59 * 103231 * 222841
709,1,6,x^6 + x^5 + 24,2^3 * 3^2 * 5 * 7 * 59 * 71 * 223 * 2251 * 23971
709,1,7,x^7 + x^6 + 22,2^2 * 3 * 43 * 59 * 8407757 * 351837221
709,1,8,x^8 + x^7 + 38,2^5 * 3 * 5 * 37 * 59 * 71 * 2377 * 6793 * 53152753
709,1,9,x^9 + x^8 + 10,2^2 * 3^3 * 7 * 19 * 59 * 397 * 13339 * 23971 * 420812641
709,1,10,x^10 + x^9 + 139,2^3 * 3 * 5^2 * 11 * 31 * 59 * 71 * 26561 * 61291 * 103231 * 222841
709,1,11,x^11 + x^10 + 241,2^2 * 3 * 59 * 32142180034067960734115528951
709,1,12,x^12 + x^11 + 14,2^4 * 3^2 * 5 * 7 * 13 * 37 * 59 * 71 * 193 * 223 * 2251 * 6793 * 23971 * 100712509
709,1,13,x^13 + x^12 + 61,2^2 * 3 * 59 * 120121 * 371957 * 361623066325961210967353
709,1,14,x^14 + x^13 + 10,2^3 * 3 * 5 * 29 * 43 * 59 * 71 * 6287 * 534857 * 1300727 * 8407757 * 351837221
709,1,15,x^15 + x^14 + 89,2^2 * 3^2 * 7 * 11 * 59 * 151 * 2131 * 23971 * 103231 * 222841 * 198151109398147981
709,1,16,x^16 + x^15 + 303,2^6 * 3 * 5 * 17^2 * 37 * 59 * 71 * 2377 * 3089 * 6793 * 53152753 * 35762192350095041
709,1,17,x^17 + x^16 + 38,2^2 * 3 * 59 * 4082749557616409048778011086755017729353228721
709,1,18,x^18 + x^17 + 174,2^3 * 3^3 * 5 * 7 * 19 * 59 * 71 * 223 * 397 * 2251 * 13339 * 23971 * 174331 * 420812641 * 728622852823
709,1,19,x^19 + x^18 + 37,2^2 * 3 * 59 * 191 * 179283431 * 33985677379 * 1763501195067232804540726948429
709,1,20,x^20 + x^19 + 233,2^4 * 3 * 5^2 * 11 * 31 * 37 * 59 * 61 * 71 * 6793 * 26561 * 61291 * 103231 * 108421 * 222841 * 9654410790698881
709,1,21,x^21 + x^20 + 118,2^2 * 3^2 * 7^2 * 43 * 59 * 23971 * 8407757 * 9000223 * 351837221 * 441214999 * 579615869945283319
709,1,22,x^22 + x^21 + 56,2^3 * 3 * 5 * 23 * 59 * 71 * 419 * 29129 * 6081380449 * 18775029593 * 32142180034067960734115528951
709,1,23,x^23 + x^22 + 31,2^2 * 3 * 47 * 59 * 277 * 280450615772637424700561 * 142035245614887686149566549694876049
709,1,24,x^24 + x^23 + 86,2^5 * 3^2 * 5 * 7 * 13 * 37 * 59 * 71 * 73 * 193 * 223 * 2251 * 2377 * 6793 * 23971 * 53152753 * 100712509 * 874675619639530164457
709,1,25,x^25 + x^24 + 152,2^2 * 3 * 11 * 59 * 601 * 103231 * 222841 * 231144601 * 1560566771500601 * 4752084149035749329767833584101
