p,e,n,poly,factorization
5323,1,2,x^2 + x + 5,2^3 * 3 * 11^3 * 887
5323,1,3,x^3 + x^2 + 19,2 * 3^2 * 887 * 9446551
5323,1,4,x^4 + x^3 + 22,2^4 * 3 * 5 * 11^3 * 53 * 193 * 277 * 887
5323,1,5,x^5 + x^4 + 23,2 * 3 * 311 * 887 * 2581945504351
5323,1,6,x^6 + x^5 + 37,2^3 * 3^2 * 7^2 * 11^3 * 67 * 887 * 8629 * 9446551
5323,1,7,x^7 + x^6 + 29,2 * 3 * 29 * 463 * 887 * 135445087 * 12510600257
5323,1,8,x^8 + x^7 + 38,2^5 * 3 * 5 * 11^3 * 17 * 53 * 193 * 277 * 887 * 99577 * 237130769
5323,1,9,x^9 + x^8 + 25,2 * 3^3 * 887 * 1999 * 9446551 * 3793191320995386481
5323,1,10,x^10 + x^9 + 20,2^3 * 3 * 11^3 * 311 * 571 * 887 * 41411 * 33946301 * 2581945504351
5323,1,11,x^11 + x^10 + 15,2 * 3 * 859 * 887 * 30427 * 617959 * 197338879 * 5730884302394021
5323,1,12,x^12 + x^11 + 30,2^4 * 3^2 * 5 * 7^2 * 11^3 * 13 * 53 * 67 * 193 * 277 * 887 * 8629 * 9446551 * 61756474734301
5323,1,13,x^13 + x^12 + 60,2 * 3 * 887 * 118259845003 * 4376449127956592162937735856145227
5323,1,14,x^14 + x^13 + 41,2^3 * 3 * 11^3 * 29 * 463 * 887 * 135445087 * 2471120429 * 12510600257 * 9203718038663
5323,1,15,x^15 + x^14 + 138,2 * 3^2 * 61 * 151 * 311 * 887 * 19441 * 9446551 * 2581945504351 * 3598692600127099823731
5323,1,16,x^16 + x^15 + 20,2^6 * 3 * 5 * 11^3 * 17 * 53 * 97 * 193 * 277 * 887 * 99377 * 99577 * 637841 * 237130769 * 52414528738685329
5323,1,17,x^17 + x^16 + 44,2 * 3 * 409 * 887 * 197677 * 223809829 * 22962884946690000052508198316327215010570953
5323,1,18,x^18 + x^17 + 5,2^3 * 3^3 * 7^2 * 11^3 * 19 * 67 * 887 * 1999 * 8629 * 9446551 * 3793191320995386481 * 1197250965879351866317
5323,1,19,x^19 + x^18 + 82,2 * 3 * 887 * 90289 * 612637 * 56756234264627 * 10899266100970906427 * 344071810960348823227129
5323,1,20,x^20 + x^19 + 58,2^4 * 3 * 5^2 * 11^3 * 53 * 181 * 193 * 277 * 311 * 461 * 571 * 887 * 2141 * 41411 * 33946301 * 2581945504351 * 721581752526595098161
5323,1,21,x^21 + x^20 + 99,2 * 3^2 * 29 * 463 * 887 * 9362641 * 9446551 * 135445087 * 12510600257 * 36631738603304671 * 1508481871990194190279
5323,2,2,x^4 + x^3 + 22,2^4 * 3 * 5 * 11^3 * 53 * 193 * 277 * 887
5323,2,3,x^6 + x^5 + 37,2^3 * 3^2 * 7^2 * 11^3 * 67 * 887 * 8629 * 9446551
5323,2,4,x^8 + x^7 + 38,2^5 * 3 * 5 * 11^3 * 17 * 53 * 193 * 277 * 887 * 99577 * 237130769
5323,2,5,x^10 + x^9 + 20,2^3 * 3 * 11^3 * 311 * 571 * 887 * 41411 * 33946301 * 2581945504351
5323,2,6,x^12 + x^11 + 30,2^4 * 3^2 * 5 * 7^2 * 11^3 * 13 * 53 * 67 * 193 * 277 * 887 * 8629 * 9446551 * 61756474734301
5323,2,7,x^14 + x^13 + 41,2^3 * 3 * 11^3 * 29 * 463 * 887 * 135445087 * 2471120429 * 12510600257 * 9203718038663
5323,2,8,x^16 + x^15 + 20,2^6 * 3 * 5 * 11^3 * 17 * 53 * 97 * 193 * 277 * 887 * 99377 * 99577 * 637841 * 237130769 * 52414528738685329
5323,2,9,x^18 + x^17 + 5,2^3 * 3^3 * 7^2 * 11^3 * 19 * 67 * 887 * 1999 * 8629 * 9446551 * 3793191320995386481 * 1197250965879351866317
5323,2,10,x^20 + x^19 + 58,2^4 * 3 * 5^2 * 11^3 * 53 * 181 * 193 * 277 * 311 * 461 * 571 * 887 * 2141 * 41411 * 33946301 * 2581945504351 * 721581752526595098161
5323,3,2,x^6 + x^5 + 37,2^3 * 3^2 * 7^2 * 11^3 * 67 * 887 * 8629 * 9446551
5323,3,3,x^9 + x^8 + 25,2 * 3^3 * 887 * 1999 * 9446551 * 3793191320995386481
5323,3,4,x^12 + x^11 + 30,2^4 * 3^2 * 5 * 7^2 * 11^3 * 13 * 53 * 67 * 193 * 277 * 887 * 8629 * 9446551 * 61756474734301
5323,3,5,x^15 + x^14 + 138,2 * 3^2 * 61 * 151 * 311 * 887 * 19441 * 9446551 * 2581945504351 * 3598692600127099823731
5323,3,6,x^18 + x^17 + 5,2^3 * 3^3 * 7^2 * 11^3 * 19 * 67 * 887 * 1999 * 8629 * 9446551 * 3793191320995386481 * 1197250965879351866317
5323,3,7,x^21 + x^20 + 99,2 * 3^2 * 29 * 463 * 887 * 9362641 * 9446551 * 135445087 * 12510600257 * 36631738603304671 * 1508481871990194190279
5323,4,2,x^8 + x^7 + 38,2^5 * 3 * 5 * 11^3 * 17 * 53 * 193 * 277 * 887 * 99577 * 237130769
5323,4,3,x^12 + x^11 + 30,2^4 * 3^2 * 5 * 7^2 * 11^3 * 13 * 53 * 67 * 193 * 277 * 887 * 8629 * 9446551 * 61756474734301
5323,4,4,x^16 + x^15 + 20,2^6 * 3 * 5 * 11^3 * 17 * 53 * 97 * 193 * 277 * 887 * 99377 * 99577 * 637841 * 237130769 * 52414528738685329
5323,4,5,x^20 + x^19 + 58,2^4 * 3 * 5^2 * 11^3 * 53 * 181 * 193 * 277 * 311 * 461 * 571 * 887 * 2141 * 41411 * 33946301 * 2581945504351 * 721581752526595098161
5323,5,2,x^10 + x^9 + 20,2^3 * 3 * 11^3 * 311 * 571 * 887 * 41411 * 33946301 * 2581945504351
5323,5,3,x^15 + x^14 + 138,2 * 3^2 * 61 * 151 * 311 * 887 * 19441 * 9446551 * 2581945504351 * 3598692600127099823731
5323,5,4,x^20 + x^19 + 58,2^4 * 3 * 5^2 * 11^3 * 53 * 181 * 193 * 277 * 311 * 461 * 571 * 887 * 2141 * 41411 * 33946301 * 2581945504351 * 721581752526595098161
5323,6,2,x^12 + x^11 + 30,2^4 * 3^2 * 5 * 7^2 * 11^3 * 13 * 53 * 67 * 193 * 277 * 887 * 8629 * 9446551 * 61756474734301
5323,6,3,x^18 + x^17 + 5,2^3 * 3^3 * 7^2 * 11^3 * 19 * 67 * 887 * 1999 * 8629 * 9446551 * 3793191320995386481 * 1197250965879351866317
5323,7,2,x^14 + x^13 + 41,2^3 * 3 * 11^3 * 29 * 463 * 887 * 135445087 * 2471120429 * 12510600257 * 9203718038663
5323,7,3,x^21 + x^20 + 99,2 * 3^2 * 29 * 463 * 887 * 9362641 * 9446551 * 135445087 * 12510600257 * 36631738603304671 * 1508481871990194190279
5323,8,2,x^16 + x^15 + 20,2^6 * 3 * 5 * 11^3 * 17 * 53 * 97 * 193 * 277 * 887 * 99377 * 99577 * 637841 * 237130769 * 52414528738685329
5323,9,2,x^18 + x^17 + 5,2^3 * 3^3 * 7^2 * 11^3 * 19 * 67 * 887 * 1999 * 8629 * 9446551 * 3793191320995386481 * 1197250965879351866317
5323,10,2,x^20 + x^19 + 58,2^4 * 3 * 5^2 * 11^3 * 53 * 181 * 193 * 277 * 311 * 461 * 571 * 887 * 2141 * 41411 * 33946301 * 2581945504351 * 721581752526595098161
